"","TF","target"
"27554","SP1","KIF2C"
"27555","SP1","KISS1"
"27556","SP1","KLF8"
"27557","SP1","KLK3"
"27558","SP1","KRT14"
"27559","SP1","LAMA1"
"27560","SP1","LDHC"
"27561","SP1","LDLR"
"27562","SP1","LEP"
"27563","SP1","LMO4"
"27564","SP1","LOR"
"27565","SP1","LOXL4"
"27566","SP1","LPL"
"27567","SP1","LRP5"
"27568","SP1","LSP1"
"27569","SP1","LTBP4"
"27570","SP1","LYZ"
"27571","SP1","MACROD1"
"27572","SP1","MAOB"
"27573","SP1","MDM2"
"27574","SP1","ME1"
"27575","SP1","MGMT"
"27576","SP1","MICA"
"27577","SP1","MICB"
"27578","SP1","MIF"
"27579","SP1","MMP11"
"27580","SP1","MMRN1"
"27581","SP1","MPO"
"27582","SP1","MTA1"
"27583","SP1","MUC6"
"27584","SP1","MYCN"
"27585","SP1","NDUFV1"
"27586","SP1","NDUFV2"
"27587","SP1","NF1"
"27588","SP1","NFKB1"
"27589","SP1","NKX2-1"
"27590","SP1","NOL7"
"27591","SP1","NOS1"
"27592","SP1","NOS3"
"27593","SP1","NR4A1"
"27594","SP1","NR5A1"
"27595","SP1","NT5E"
"27596","SP1","OAT"
"27597","SP1","P2RX4"
"27598","SP1","P4HA1"
"27599","SP1","PADI1"
"27600","SP1","PADI3"
"27601","SP1","PAX6"
"27602","SP1","PDE6B"
"27603","SP1","PDIA2"
"27604","SP1","PELO"
"27605","SP1","PGLYRP2"
"27606","SP1","PHGDH"
"27607","SP1","PLAA"
"27608","SP1","PLAC1"
"27609","SP1","PLAT"
"27610","SP1","POLD1"
"27611","SP1","POLD2"
"27612","SP1","POLE2"
"27613","SP1","PON1"
"27614","SP1","POR"
"27615","SP1","PPL"
"27616","SP1","PPP2R2B"
"27617","SP1","PRKCE"
"27618","SP1","PRM1"
"27619","SP1","PRNP"
"27620","SP1","PRSS50"
"27621","SP1","PSIP1"
"27622","SP1","PTEN"
"27623","SP1","PTGES"
"27624","SP1","PTGIR"
"27625","SP1","PTK6"
"27626","SP1","PTTG1"
"27627","SP1","RASSF1"
"27628","SP1","RECK"
"27629","SP1","RECQL4"
"27630","SP1","RETN"
"27631","SP1","RGN"
"27632","SP1","SCNN1B"
"27633","SP1","SCT"
"27634","SP1","SCTR"
"27635","SP1","SERPINB5"
"27636","SP1","SGPL1"
"27637","SP1","SIGIRR"
"27638","SP1","SIRT1"
"27639","SP1","SKP2"
"27640","SP1","SLC13A4"
"27641","SP1","SLC15A1"
"27642","SP1","SLC19A1"
"27643","SP1","SLC19A2"
"27644","SP1","SLC25A20"
"27645","SP1","SLC29A1"
"27646","SP1","SLC31A1"
"27647","SP1","SLC39A1"
"27648","SP1","SLC39A8"
"27649","SP1","SLC3A2"
"27650","SP1","SLC4A2"
"27651","SP1","SLC5A8"
"27652","SP1","SLC7A5"
"27653","SP1","SLC9A2"
"27654","SP1","SMARCA1"
"27655","SP1","SMPD1"
"27656","SP1","SNAP25"
"27657","SP1","SNAPC1"
"27658","SP1","SNRPN"
"27659","SP1","SOCS1"
"27660","SP1","SOD2"
"27661","SP1","SOX3"
"27662","SP1","SOX9"
"27663","SP1","SP3"
"27664","SP1","SQSTM1"
"27665","SP1","SREBF1"
"27666","SP1","SRY"
"27667","SP1","ST6GAL1"
"27668","SP1","STK11"
"27669","SP1","SYP"
"27670","SP1","TBX21"
"27671","SP1","TBXA2R"
"27672","SP1","TERF2"
"27673","SP1","TF"
"27674","SP1","TGFA"
"27675","SP1","TGFBR2"
"27676","SP1","TH"
"27677","SP1","THBD"
"27678","SP1","TICAM1"
"27679","SP1","TIMP3"
"27680","SP1","TK1"
"27681","SP1","TLR2"
"27682","SP1","TMPO"
"27683","SP1","TNC"
"27684","SP1","TNFSF10"
"27685","SP1","TNNI3"
"27686","SP1","TPMT"
"27687","SP1","TYMP"
"27688","SP1","TYMS"
"27689","SP1","UBC"
"27690","SP1","UGCG"
"27691","SP1","UGDH"
"27692","SP1","UGT1A4"
"27693","SP1","UGT2B15"
"27694","SP1","USP7"
"27695","SP1","VDR"
"27696","SP1","WAS"
"27697","SP1","WIF1"
"27698","SP1","WRN"
"27699","SP1","XIAP"
"27700","SP1","XPC"
"27701","SP1","YY1"
"27702","SP1","ASPH"
"27703","SP1","CEACAM1"
"27704","SP1","CAD"
"27705","SP1","CD97"
"27706","SP1","COL5A1"
"27707","SP1","CTSD"
"27708","SP1","DHFR"
"27709","SP1","SERPINB1"
"27710","SP1","GCNT1"
"27711","SP1","H2AFZ"
"27712","SP1","MYB"
"27713","SP1","NAB2"
"27714","SP1","NDUFS8"
"27715","SP1","PAEP"
"27716","SP1","PDGFA"
"27717","SP1","SFTPB"
"27718","SP1","SLC2A3"
"27719","SP1","SLC9A3"
"27720","SP1","TFF1"
"27721","SP1","TNXB"
"27722","SP1","UPK1B"
"27723","SP1","UGT8"
"27724","SP1","DLEC1"
"27725","SP1","PADI4"
"27726","SP1","NOX4"
"27727","SP1","IL21R"
"27728","SP1","KCTD10"
"27729","SP1","KIRREL2"
"27730","SP2","PLP1"
"27731","SP2","CD14"
"27732","SP2","CEACAM1"
"27733","SP2","DNMT3A"
"27734","SP2","DNMT3B"
"27735","SP2","HSD17B2"
"27736","SP2","MAT2A"
"27737","SP2","MMP9"
"27738","SP2","PAPSS2"
"27739","SP2","TRA"
"27740","SP2","CDKN2A"
"27741","SP3","CYP27A1"
"27742","SP3","CYP3A7"
"27743","SP3","CYP26A1"
"27744","SP3","CTSL1"
"27745","SP3","CYP1A1"
"27746","SP3","DKC1"
"27747","SP3","F2R"
"27748","SP3","F3"
"27749","SP3","GABRA4"
"27750","SP3","GLP1R"
"27751","SP3","GPD2"
"27752","SP3","HMGA2"
"27753","SP3","HOXB7"
"27754","SP3","DNASE2"
"27755","SP3","ESR1"
"27756","SP3","ETF1"
"27757","SP3","CYP17A1"
"27758","SP3","EXO1"
"27759","SP3","CTSB"
"27760","SP3","COL2A1"
"27761","SP3","ABCA1"
"27762","SP3","ABCA2"
"27763","SP3","ACACA"
"27764","SP3","AGTR1"
"27765","SP3","AOX1"
"27766","SP3","APOA1"
"27767","SP3","BPI"
"27768","SP3","BTK"
"27769","SP3","CA9"
"27770","SP3","CALCR"
"27771","SP3","CCND1"
"27772","SP3","CD14"
"27773","SP3","CD83"
"27774","SP3","CDH5"
"27775","SP3","CDKN1A"
"27776","SP3","IGFBP3"
"27777","SP3","IL12B"
"27778","SP3","IRF3"
"27779","SP3","ITGAD"
"27780","SP3","ITGAV"
"27781","SP3","KLK3"
"27782","SP3","KLKB1"
"27783","SP3","KRT16"
"27784","SP3","LCAT"
"27785","SP3","LECT1"
"27786","SP3","LHB"
"27787","SP3","LIPE"
"27788","SP3","LOR"
"27789","SP3","LTC4S"
"27790","SP3","MAP3K12"
"27791","SP3","MAT2B"
"27792","SP3","MET"
"27793","SP3","MIP"
"27794","SP3","CDKN2B"
"27795","SP3","CDKN2D"
"27796","SP3","CHI3L1"
"27797","SP3","CHRNB4"
"27798","SP3","HSD17B1"
"27799","SP3","COL1A1"
"27800","SP3","CNTN1"
"27801","SP3","IGFBP1"
"27802","SP3","MIPEP"
"27803","SP3","MSH6"
"27804","SP3","MUC2"
"27805","SP3","MUC5AC"
"27806","SP3","MYC"
"27807","SP3","MYCN"
"27808","SP3","NOL3"
"27809","SP3","NOS3"
"27810","SP3","NPR2"
"27811","SP3","OPRM1"
"27812","SP3","PDGFB"
"27813","SP3","PFKP"
"27814","SP3","PGR"
"27815","SP3","POU5F1"
"27816","SP3","RET"
"27817","SP3","RNMT"
"27818","SP3","RORA"
"27819","SP3","SLC1A3"
"27820","SP3","SLC9A3"
"27821","SP3","TGFB1"
"27822","SP3","TGFBR2"
"27823","SP3","TGM4"
"27824","SP3","TIMP2"
"27825","SP3","TLR2"
"27826","SP3","TNC"
"27827","SP3","TNF"
"27828","SP3","TNNC1"
"27829","SP3","TNPO1"
"27830","SP3","USF1"
"27831","SP3","USF2"
"27832","SP3","UTRN"
"27833","SP3","CYP11A1"
"27834","SP3","F2"
"27835","SP3","CXCL1"
"27836","SP3","ACE"
"27837","SP3","ALOX12"
"27838","SP3","ALPL"
"27839","SP3","ATP2A2"
"27840","SP3","BIRC5"
"27841","SP3","BSG"
"27842","SP3","CBS"
"27843","SP3","CD2AP"
"27844","SP3","ADGRE5"
"27845","SP3","CDH2"
"27846","SP3","CDKN2A"
"27847","SP3","CENPH"
"27848","SP3","CETP"
"27849","SP3","CFTR"
"27850","SP3","COL11A2"
"27851","SP3","CTSL"
"27852","SP3","CYP2F1"
"27853","SP3","CYP3A5"
"27854","SP3","CYP46A1"
"27855","SP3","DMRT1"
"27856","SP3","DNMT3A"
"27857","SP3","DNMT3B"
"27858","SP3","EAPP"
"27859","SP3","ERBB2"
"27860","SP3","FBLN1"
"27861","SP3","FBP1"
"27862","SP3","FGFR3"
"27863","SP3","FOXP3"
"27864","SP3","GDF5"
"27865","SP3","GIPR"
"27866","SP3","HBEGF"
"27867","SP3","HDAC4"
"27868","SP3","HGF"
"27869","SP3","HSD17B2"
"27870","SP3","ID4"
"27871","SP3","IGFBP4"
"27872","SP3","ITGA2"
"27873","SP3","KDR"
"27874","SP3","LAMA1"
"27875","SP3","CNMD"
"27876","SP3","LPL"
"27877","SP3","MAOB"
"27878","SP3","MAT2A"
"27879","SP3","MICB"
"27880","SP3","MMP2"
"27881","SP3","MUC4"
"27882","SP3","MUC6"
"27883","SP3","NFKB1"
"27884","SP3","NKX2-1"
"27885","SP3","NOX4"
"27886","SP3","PADI1"
"27887","SP3","PADI3"
"27888","SP3","PLAT"
"27889","SP3","PLAUR"
"27890","SP3","RASSF1"
"27891","SP3","RECK"
"27892","SP3","RELA"
"27893","SP3","SCT"
"27894","SP3","SCTR"
"27895","SP3","SLC19A3"
"27896","SP3","SLC9A2"
"27897","SP3","SOCS3"
"27898","SP3","SOX18"
"27899","SP3","TCN2"
"27900","SP3","TFF1"
"27901","SP3","TFF2"
"27902","SP3","TIMP1"
"27903","SP3","TPMT"
"27904","SP3","TRA"
"27905","SP3","TYMP"
"27906","SP3","UBC"
"27907","SP3","VEGFA"
"27908","SP3","YY1"
"27909","SP3","ASPH"
"27910","SP3","CD97"
"27911","SP3","DCK"
"27912","SP3","HPR"
"27913","SP3","ITGA5"
"27914","SP3","NQO2"
"27915","SP3","RRAS"
"27916","SP3","CXCL5"
"27917","SP3","SFTPB"
"27918","SP3","TERT"
"27919","SP3","UGT8"
"27920","SP3","CCNA1"
"27921","SP3","CYP7B1"
"27922","SP3","DLEC1"
"27923","SP3","PADI4"
"27924","SP3","CENPW"
"27925","SP4","CDKN1A"
"27926","SP4","GABRA4"
"27927","SP4","GPD2"
"27928","SP4","PDE6B"
"27929","SP4","ABCA2"
"27930","SP4","CCND1"
"27931","SP4","ASS1"
"27932","SP4","BIRC5"
"27933","SP4","ERBB2"
"27934","SP4","FGFR3"
"27935","SP4","KDR"
"27936","SP4","MAOB"
"27937","SP4","NFKB1"
"27938","SP4","RELA"
"27939","SP4","YY1"
"27940","SPI1","TNF"
"27941","SPI1","ITGAX"
"27942","SPI1","ACP5"
"27943","SPI1","B2M"
"27944","SPI1","ITGB2"
"27945","SPI1","C21orf33"
"27946","SPI1","CCL5"
"27947","SPI1","CD163"
"27948","SPI1","CD22"
"27949","SPI1","CD33"
"27950","SPI1","CD40"
"27951","SPI1","CD53"
"27952","SPI1","CD58"
"27953","SPI1","CDH13"
"27954","SPI1","CHI3L1"
"27955","SPI1","CLC"
"27956","SPI1","CSF1R"
"27957","SPI1","CTSK"
"27958","SPI1","CXCR2"
"27959","SPI1","CYBB"
"27960","SPI1","DAB2"
"27961","SPI1","ELANE"
"27962","SPI1","ERG"
"27963","SPI1","FCGR1A"
"27964","SPI1","FES"
"27965","SPI1","FLI1"
"27966","SPI1","FLII"
"27967","SPI1","FOLR1"
"27968","SPI1","GATA1"
"27969","SPI1","HES1"
"27970","SPI1","ICAM1"
"27971","SPI1","IGHG3"
"27972","SPI1","IGJ"
"27973","SPI1","IL12B"
"27974","SPI1","IL1B"
"27975","SPI1","IL3"
"27976","SPI1","IL5"
"27977","SPI1","ITGA2"
"27978","SPI1","TLR4"
"27979","SPI1","TLR2"
"27980","SPI1","TGFBR2"
"27981","SPI1","TFEC"
"27982","SPI1","TBXAS1"
"27983","SPI1","SRF"
"27984","SPI1","FLT3"
"27985","SPI1","PML"
"27986","SPI1","RARA"
"27987","SPI1","RUNX1"
"27988","SPI1","RUNX1T1"
"27989","SPI1","SPI1"
"27990","SPI1","hsa-miR-92a"
"27991","SPI1","hsa-miR-342"
"27992","SPI1","hsa-miR-338"
"27993","SPI1","hsa-miR-23a"
"27994","SPI1","hsa-miR-20a"
"27995","SPI1","hsa-miR-19b"
"27996","SPI1","hsa-miR-19a"
"27997","SPI1","SLC11A1"
"27998","SPI1","SERPINB1"
"27999","SPI1","SCARB2"
"28000","SPI1","SCARB1"
"28001","SPI1","S100A9"
"28002","SPI1","RNASE2"
"28003","SPI1","PTCRA"
"28004","SPI1","PRTN3"
"28005","SPI1","PPBP"
"28006","SPI1","PDGFRB"
"28007","SPI1","P2RY10"
"28008","SPI1","NCF1"
"28009","SPI1","MYB"
"28010","SPI1","MSR1"
"28011","SPI1","MPO"
"28012","SPI1","MMP2"
"28013","SPI1","MMP12"
"28014","SPI1","MME"
"28015","SPI1","MCM3AP"
"28016","SPI1","LTF"
"28017","SPI1","KCNMA1"
"28018","SPI1","hsa-miR-18a"
"28019","SPI1","hsa-miR-17"
"28020","SPI1","hsa-miR-155"
"28021","SPI1","hsa-miR-146a"
"28022","SPI1","ZNF202"
"28023","SPI1","WAS"
"28024","SPI1","TYROBP"
"28025","SPI1","REL"
"28026","SPI1","NOS3"
"28027","SPI1","NCF4"
"28028","SPI1","NCF2"
"28029","SPI1","MNDA"
"28030","SPI1","LSP1"
"28031","SPI1","BLZF1"
"28032","SPI1","ITGB1"
"28033","SPI1","ITGAM"
"28034","SPI1","ITGA2B"
"28035","SPI1","IL3RA"
"28036","SPI1","IL1RN"
"28037","SPI1","EBI3"
"28038","SPI1","CSF3R"
"28039","SPI1","CSF2RA"
"28040","SPI1","CSF1"
"28041","SPI1","CIITA"
"28042","SPI1","CD68"
"28043","SPI1","BTK"
"28044","SPI1","ABCB4"
"28045","SPI1","ALOX15"
"28046","SPI1","BCL6"
"28047","SPI1","BPI"
"28048","SPI1","CCL2"
"28049","SPI1","CLEC4G"
"28050","SPI1","CTSG"
"28051","SPI1","CTSS"
"28052","SPI1","CXCR1"
"28053","SPI1","DAPK2"
"28054","SPI1","ERAP2"
"28055","SPI1","FCER1A"
"28056","SPI1","HCK"
"28057","SPI1","IFIT3"
"28058","SPI1","JCHAIN"
"28059","SPI1","IL18"
"28060","SPI1","MACROD1"
"28061","SPI1","MAPK1"
"28062","SPI1","MS4A1"
"28063","SPI1","NSFL1C"
"28064","SPI1","PARG"
"28065","SPI1","PEBP1"
"28066","SPI1","PRG2"
"28067","SPI1","PTGIR"
"28068","SPI1","STAT3"
"28069","SPI1","TNFRSF11A"
"28070","SPI1","ZNF300"
"28071","SPI1","NR3C1"
"28072","SPI1","IL10"
"28073","SRC","hsa-miR-145"
"28074","SRC","hsa-miR-143"
"28075","SREBF1","HK3"
"28076","SREBF1","PKLR"
"28077","SREBF1","PRKCI"
"28078","SREBF1","PRKCZ"
"28079","SREBF1","GCK"
"28080","SREBF1","HK2"
"28081","SREBF1","ACACA"
"28082","SREBF1","ACACB"
"28083","SREBF1","FASN"
"28084","SREBF1","HK1"
"28085","SREBF1","ACLY"
"28086","SREBF1","APOA5"
"28087","SREBF1","AR"
"28088","SREBF1","BCL2L1"
"28089","SREBF1","CAV1"
"28090","SREBF1","CETP"
"28091","SREBF1","CIC"
"28092","SREBF1","FABP6"
"28093","SREBF1","FAS"
"28094","SREBF1","FDFT1"
"28095","SREBF1","FDPS"
"28096","SREBF1","HMOX1"
"28097","SREBF1","IRS2"
"28098","SREBF1","LDLR"
"28099","SREBF1","LPIN1"
"28100","SREBF1","LRP1"
"28101","SREBF1","NR0B2"
"28102","SREBF1","PCK1"
"28103","SREBF1","PCSK9"
"28104","SREBF1","PDX1"
"28105","SREBF1","PPARG"
"28106","SREBF1","SCD"
"28107","SREBF1","SCD5"
"28108","SREBF1","THRSP"
"28109","SREBF1","CASP7"
"28110","SRF","ELK4"
"28111","SRF","ELK1"
"28112","SRF","FOS"
"28113","SRF","ACTA1"
"28114","SRF","CFTR"
"28115","SRF","CREB1"
"28116","SRF","DMD"
"28117","SRF","FHL2"
"28118","SRF","FOSL1"
"28119","SRF","FXN"
"28120","SRF","HMGXB4"
"28121","SRF","KPNA1"
"28122","SRF","KPNB1"
"28123","SRF","LMO7"
"28124","SRF","MCL1"
"28125","SRF","MMP14"
"28126","SRF","MMP2"
"28127","SRF","MMP9"
"28128","SRF","MYL9"
"28129","SRF","PLAU"
"28130","SRF","PLG"
"28131","SRF","PRRX1"
"28132","SRF","SAMD4A"
"28133","SRF","SERPINE1"
"28134","SRF","SMN1"
"28135","SRF","TAGLN"
"28136","SRF","UBE2S"
"28137","SRF","ACTA2"
"28138","SRF","EGR1"
"28139","SRSF1","hsa-miR-222"
"28140","SRSF1","hsa-miR-7"
"28141","SRSF1","hsa-miR-221"
"28142","SRSF1","MYC"
"28143","SRSF1","NFKB1"
"28144","STAT1","JAK3"
"28145","STAT1","TAP1"
"28146","STAT1","TYK2"
"28147","STAT1","PPP2R2D"
"28148","STAT1","PPP2R2C"
"28149","STAT1","PPP2R2B"
"28150","STAT1","PPP2R2A"
"28151","STAT1","PPP2R1B"
"28152","STAT1","PPP2R1A"
"28153","STAT1","PPP2CB"
"28154","STAT1","PPP2CA"
"28155","STAT1","PIAS4"
"28156","STAT1","PIAS3"
"28157","STAT1","PIAS2"
"28158","STAT1","PIAS1"
"28159","STAT1","JAK2"
"28160","STAT1","JAK1"
"28161","STAT1","IRF9"
"28162","STAT1","IFNAR2"
"28163","STAT1","IFNAR1"
"28164","STAT1","EP300"
"28165","STAT1","CXCL9"
"28166","STAT1","CREBBP"
"28167","STAT1","CISH"
"28168","STAT1","CIITA"
"28169","STAT1","VIP"
"28170","STAT1","TP53"
"28171","STAT1","SOCS2"
"28172","STAT1","PSMB9"
"28173","STAT1","PIM1"
"28174","STAT1","MYC"
"28175","STAT1","JUN"
"28176","STAT1","IRF1"
"28177","STAT1","FCGR1A"
"28178","STAT1","CCL2"
"28179","STAT1","BCL6"
"28180","STAT1","SOCS3"
"28181","STAT1","A2M"
"28182","STAT1","APOE"
"28183","STAT1","B3GAT3"
"28184","STAT1","CASP4"
"28185","STAT1","CCND1"
"28186","STAT1","CCND2"
"28187","STAT1","CCND3"
"28188","STAT1","CCR5"
"28189","STAT1","CD40"
"28190","STAT1","CLC"
"28191","STAT1","CSF1"
"28192","STAT1","CXCL10"
"28193","STAT1","CXCL11"
"28194","STAT1","CDKN1A"
"28195","STAT1","CYP19A1"
"28196","STAT1","EGFR"
"28197","STAT1","EXOC3"
"28198","STAT1","FCGR3A"
"28199","STAT1","FIGF"
"28200","STAT1","FOS"
"28201","STAT1","GATA3"
"28202","STAT1","GBP1"
"28203","STAT1","HSP90AA2"
"28204","STAT1","HSPB1"
"28205","STAT1","ICAM1"
"28206","STAT1","IFNA1"
"28207","STAT1","IFNG"
"28208","STAT1","IL2RA"
"28209","STAT1","IL6ST"
"28210","STAT1","IRF7"
"28211","STAT1","LTC4S"
"28212","STAT1","MAT2A"
"28213","STAT1","MET"
"28214","STAT1","MUC1"
"28215","STAT1","NOL3"
"28216","STAT1","NOS2"
"28217","STAT1","PGF"
"28218","STAT1","PLAU"
"28219","STAT1","PRF1"
"28220","STAT1","PTGFR"
"28221","STAT1","PTTG1IP"
"28222","STAT1","REG1A"
"28223","STAT1","REV3L"
"28224","STAT1","RNMT"
"28225","STAT1","SOCS1"
"28226","STAT1","SOCS4"
"28227","STAT1","SOCS5"
"28228","STAT1","SOCS7"
"28229","STAT1","TIMP1"
"28230","STAT1","TIMP3"
"28231","STAT1","TLR2"
"28232","STAT1","TNFRSF8"
"28233","STAT1","VEGFA"
"28234","STAT1","VEGFB"
"28235","STAT1","VEGFC"
"28236","STAT1","ACAT1"
"28237","STAT1","APP"
"28238","STAT1","BAX"
"28239","STAT1","CCL3"
"28240","STAT1","CCR1"
"28241","STAT1","CD22"
"28242","STAT1","CD40LG"
"28243","STAT1","CD86"
"28244","STAT1","CEBPE"
"28245","STAT1","CFTR"
"28246","STAT1","CHAT"
"28247","STAT1","CTSB"
"28248","STAT1","CTSL"
"28249","STAT1","EDN1"
"28250","STAT1","FAS"
"28251","STAT1","FCGRT"
"28252","STAT1","FGF2"
"28253","STAT1","FGFR3"
"28254","STAT1","FOXP3"
"28255","STAT1","GAST"
"28256","STAT1","GLS"
"28257","STAT1","HLA-E"
"28258","STAT1","HMOX1"
"28259","STAT1","HSP90AA1"
"28260","STAT1","IFIT3"
"28261","STAT1","IFNB1"
"28262","STAT1","IFNLR1"
"28263","STAT1","IL10"
"28264","STAT1","IL1B"
"28265","STAT1","IL1R1"
"28266","STAT1","IL27"
"28267","STAT1","IL6"
"28268","STAT1","IRF8"
"28269","STAT1","IVL"
"28270","STAT1","KRT17"
"28271","STAT1","LCN2"
"28272","STAT1","LY96"
"28273","STAT1","MMP13"
"28274","STAT1","MMP9"
"28275","STAT1","MUC4"
"28276","STAT1","MVP"
"28277","STAT1","NOX1"
"28278","STAT1","NOX4"
"28279","STAT1","NOX5"
"28280","STAT1","NR1H4"
"28281","STAT1","OPRM1"
"28282","STAT1","PLSCR1"
"28283","STAT1","PML"
"28284","STAT1","PPARA"
"28285","STAT1","PRKCE"
"28286","STAT1","PTGS2"
"28287","STAT1","S100A10"
"28288","STAT1","SCARB1"
"28289","STAT1","SMARCA4"
"28290","STAT1","STAT2"
"28291","STAT1","STAT3"
"28292","STAT1","TBX21"
"28293","STAT1","TLR3"
"28294","STAT1","TNFSF13B"
"28295","STAT1","UPP1"
"28296","STAT1","XAF1"
"28297","STAT1","TRIM25"
"28298","STAT2","CISH"
"28299","STAT2","CREBBP"
"28300","STAT2","EP300"
"28301","STAT2","IRF9"
"28302","STAT2","JAK1"
"28303","STAT2","JAK2"
"28304","STAT2","JAK3"
"28305","STAT2","PIAS1"
"28306","STAT2","PIAS2"
"28307","STAT2","PIAS3"
"28308","STAT2","CCND2"
"28309","STAT2","CCND3"
"28310","STAT2","IRF7"
"28311","STAT2","MYC"
"28312","STAT2","PIM1"
"28313","STAT2","SOCS1"
"28314","STAT2","SOCS4"
"28315","STAT2","SOCS5"
"28316","STAT2","SOCS7"
"28317","STAT2","PIAS4"
"28318","STAT2","PPP2CA"
"28319","STAT2","PPP2CB"
"28320","STAT2","PPP2R1A"
"28321","STAT2","PPP2R1B"
"28322","STAT2","PPP2R2A"
"28323","STAT2","PPP2R2B"
"28324","STAT2","PPP2R2C"
"28325","STAT2","PPP2R2D"
"28326","STAT2","TYK2"
"28327","STAT2","APOE"
"28328","STAT2","SOCS2"
"28329","STAT2","SOCS3"
"28330","STAT2","CCND1"
"28331","STAT2","CCL2"
"28332","STAT2","IFIT3"
"28333","STAT2","IFNA1"
"28334","STAT2","IRF1"
"28335","STAT2","NOS2"
"28336","STAT2","PML"
"28337","STAT2","PTGS2"
"28338","STAT2","RCAN1"
"28339","STAT2","SCARB1"
"28340","STAT2","SCARB2"
"28341","STAT2","STAT1"
"28342","STAT3","CSRP1"
"28343","STAT3","CYP19A1"
"28344","STAT3","EHHADH"
"28345","STAT3","EXOC3"
"28346","STAT3","FAS"
"28347","STAT3","FASN"
"28348","STAT3","FIGF"
"28349","STAT3","FOS"
"28350","STAT3","HMOX1"
"28351","STAT3","HSP90AA2"
"28352","STAT3","HSP90AB1"
"28353","STAT3","IGF1"
"28354","STAT3","IL10"
"28355","STAT3","IL2RA"
"28356","STAT3","IL6"
"28357","STAT3","IL6ST"
"28358","STAT3","JAK3"
"28359","STAT3","KIAA0146"
"28360","STAT3","LBP"
"28361","STAT3","MCL1"
"28362","STAT3","MIA2"
"28363","STAT3","MUC1"
"28364","STAT3","MUC4"
"28365","STAT3","NOL3"
"28366","STAT3","NOS2"
"28367","STAT3","OXTR"
"28368","STAT3","PGF"
"28369","STAT3","PIM2"
"28370","STAT3","PPARGC1A"
"28371","STAT3","PRF1"
"28372","STAT3","PTTG1IP"
"28373","STAT3","REG1A"
"28374","STAT3","RORA"
"28375","STAT3","SOCS4"
"28376","STAT3","SOCS5"
"28377","STAT3","SOCS7"
"28378","STAT3","SOS1"
"28379","STAT3","SOCS3"
"28380","STAT3","BCL2L1"
"28381","STAT3","CCL2"
"28382","STAT3","CCND1"
"28383","STAT3","CCND3"
"28384","STAT3","FCGR1A"
"28385","STAT3","VEGFC"
"28386","STAT3","JUN"
"28387","STAT3","MYC"
"28388","STAT3","OSM"
"28389","STAT3","PIM1"
"28390","STAT3","SOCS1"
"28391","STAT3","SOCS2"
"28392","STAT3","TNF"
"28393","STAT3","VEGFA"
"28394","STAT3","VIP"
"28395","STAT3","PRKAB2"
"28396","STAT3","PRKAG1"
"28397","STAT3","PRKAG2"
"28398","STAT3","PRKAG3"
"28399","STAT3","TYK2"
"28400","STAT3","STRA13"
"28401","STAT3","CISH"
"28402","STAT3","CREBBP"
"28403","STAT3","EP300"
"28404","STAT3","FLT3"
"28405","STAT3","IRF1"
"28406","STAT3","VEGFB"
"28407","STAT3","IRF9"
"28408","STAT3","JAK1"
"28409","STAT3","JAK2"
"28410","STAT3","hsa-miR-181b"
"28411","STAT3","hsa-miR-21"
"28412","STAT3","PRKAB1"
"28413","STAT3","PRKAA2"
"28414","STAT3","PRKAA1"
"28415","STAT3","KIT"
"28416","STAT3","PIAS1"
"28417","STAT3","PIAS2"
"28418","STAT3","PIAS3"
"28419","STAT3","PIAS4"
"28420","STAT3","POMC"
"28421","STAT3","TRH"
"28422","STAT3","TNFRSF8"
"28423","STAT3","TLR2"
"28424","STAT3","A2M"
"28425","STAT3","B3GAT3"
"28426","STAT3","BCL2"
"28427","STAT3","BIRC5"
"28428","STAT3","CCND2"
"28429","STAT3","TIMP3"
"28430","STAT3","TIMP1"
"28431","STAT3","CD40"
"28432","STAT3","CDKN1A"
"28433","STAT3","CEBPB"
"28434","STAT3","CPT1A"
"28435","STAT3","CPT1B"
"28436","STAT3","CPT1C"
"28437","STAT3","ABCA1"
"28438","STAT3","AKAP12"
"28439","STAT3","AKT1"
"28440","STAT3","AR"
"28441","STAT3","BCL6"
"28442","STAT3","CCL11"
"28443","STAT3","CD46"
"28444","STAT3","CDH1"
"28445","STAT3","CDK4"
"28446","STAT3","CDKN1B"
"28447","STAT3","CFB"
"28448","STAT3","CFLAR"
"28449","STAT3","CHI3L1"
"28450","STAT3","COPS5"
"28451","STAT3","CRP"
"28452","STAT3","CTGF"
"28453","STAT3","CXCL8"
"28454","STAT3","CYR61"
"28455","STAT3","DDIT3"
"28456","STAT3","DIRAS3"
"28457","STAT3","DNMT1"
"28458","STAT3","EGFR"
"28459","STAT3","EPAS1"
"28460","STAT3","ESR2"
"28461","STAT3","ETV6"
"28462","STAT3","F2R"
"28463","STAT3","FAAH"
"28464","STAT3","FGF1"
"28465","STAT3","FGF2"
"28466","STAT3","FGG"
"28467","STAT3","FGL1"
"28468","STAT3","GAST"
"28469","STAT3","GFAP"
"28470","STAT3","GREB1"
"28471","STAT3","HAMP"
"28472","STAT3","HGF"
"28473","STAT3","HIF1A"
"28474","STAT3","HP"
"28475","STAT3","HSPA4"
"28476","STAT3","HSPB1"
"28477","STAT3","ICAM1"
"28478","STAT3","IFNAR1"
"28479","STAT3","IFNG"
"28480","STAT3","IKBKE"
