"","from","to","source","database"
"2519","Hcrt","Ednra","ppi_lr","ppi_prediction"
"2520","Hcrt","Tacr1","ppi_lr","ppi_prediction"
"2521","Hcrt","F2r","ppi_lr","ppi_prediction"
"2522","Hcrt","Htr2a","ppi_lr","ppi_prediction"
"2523","Hcrt","Htr2c","ppi_lr","ppi_prediction"
"2524","Hcrt","Nmbr","ppi_lr","ppi_prediction"
"2525","Hcrt","Tacr3","ppi_lr","ppi_prediction"
"2526","Hcrt","Bdkrb2","ppi_lr","ppi_prediction"
"2527","Hcrt","Grpr","ppi_lr","ppi_prediction"
"2528","Hcrt","Agtr1a","ppi_lr","ppi_prediction"
"2529","Hcrt","Oxtr","ppi_lr","ppi_prediction"
"2530","Hcrt","Gnrhr","ppi_lr","ppi_prediction"
"2531","Hcrt","Ntsr1","ppi_lr","ppi_prediction"
"2532","Hcrt","Cckar","ppi_lr","ppi_prediction"
"2533","Hcrt","Cckbr","ppi_lr","ppi_prediction"
"2534","Hcrt","Trhr","ppi_lr","ppi_prediction"
"2535","Hcrt","Hrh1","ppi_lr","ppi_prediction"
"2536","Hcrt","Avpr1a","ppi_lr","ppi_prediction"
"2537","Hcrt","Htr2b","ppi_lr","ppi_prediction"
"2538","Hcrt","Xcr1","ppi_lr","ppi_prediction"
"2539","Hcrt","Bdkrb1","ppi_lr","ppi_prediction"
"2540","Hcrt","Gcgr","ppi_lr","ppi_prediction"
"2541","Hcrt","Avpr1b","ppi_lr","ppi_prediction"
"2542","Hcrt","F2rl1","ppi_lr","ppi_prediction"
"2543","Hcrt","Npsr1","ppi_lr","ppi_prediction"
"2544","Hcrt","Prokr2","ppi_lr","ppi_prediction"
"2545","Hcrt","Prokr1","ppi_lr","ppi_prediction"
"2546","Hcrt","Lpar1","ppi_lr","ppi_prediction"
"2547","Hcrt","Ghsr","ppi_lr","ppi_prediction"
"2548","Hcrt","Kiss1r","ppi_lr","ppi_prediction"
"2549","Hcrt","Qrfpr","ppi_lr","ppi_prediction"
"2550","Hcrt","F2rl3","ppi_lr","ppi_prediction"
"2551","Hcrt","Lpar4","ppi_lr","ppi_prediction"
"2552","Hcrt","Mchr1","ppi_lr","ppi_prediction"
"2553","Hcrt","Nmur2","ppi_lr","ppi_prediction"
"2554","Hcrt","Npffr1","ppi_lr","ppi_prediction"
"2555","Hcrt","Nmur1","ppi_lr","ppi_prediction"
"2556","Hcrt","Lpar2","ppi_lr","ppi_prediction"
"2557","Hcrt","Uts2r","ppi_lr","ppi_prediction"
"2558","Efna2","Ephb2","ppi_lr","ppi_prediction"
"2559","Efna2","Tgfbr1","ppi_lr","ppi_prediction"
"2560","Efna2","Ephb3","ppi_lr","ppi_prediction"
"2561","Efna2","Ephb4","ppi_lr","ppi_prediction"
"2562","Efna2","Ephb1","ppi_lr","ppi_prediction"
"2563","Cxcl13","Galr3","ppi_lr","ppi_prediction"
"2564","Cxcl13","Htr1a","ppi_lr","ppi_prediction"
"2565","Cxcl13","Fpr1","ppi_lr","ppi_prediction"
"2566","Cxcl13","C5ar1","ppi_lr","ppi_prediction"
"2567","Cxcl13","Cxcr1","ppi_lr","ppi_prediction"
"2568","Cxcl13","Cxcr2","ppi_lr","ppi_prediction"
"2569","Cxcl13","Fpr2","ppi_lr","ppi_prediction"
"2570","Cxcl13","Ackr3","ppi_lr","ppi_prediction"
"2571","Cxcl13","Npy1r","ppi_lr","ppi_prediction"
"2572","Cxcl13","Htr1d","ppi_lr","ppi_prediction"
"2573","Cxcl13","Htr1b","ppi_lr","ppi_prediction"
"2574","Cxcl13","Bdkrb2","ppi_lr","ppi_prediction"
"2575","Cxcl13","Sstr1","ppi_lr","ppi_prediction"
"2576","Cxcl13","Sstr2","ppi_lr","ppi_prediction"
"2577","Cxcl13","Htr1f","ppi_lr","ppi_prediction"
"2578","Cxcl13","Sstr4","ppi_lr","ppi_prediction"
"2579","Cxcl13","Ccr1","ppi_lr","ppi_prediction"
"2580","Cxcl13","Ccr7","ppi_lr","ppi_prediction"
"2581","Cxcl13","Sstr3","ppi_lr","ppi_prediction"
"2582","Cxcl13","Sstr5","ppi_lr","ppi_prediction"
"2583","Cxcl13","Oprm1","ppi_lr","ppi_prediction"
"2584","Cxcl13","Aplnr","ppi_lr","ppi_prediction"
"2585","Cxcl13","Oprd1","ppi_lr","ppi_prediction"
"2586","Cxcl13","Oprk1","ppi_lr","ppi_prediction"
"2587","Cxcl13","Oprl1","ppi_lr","ppi_prediction"
"2588","Cxcl13","Ccr2","ppi_lr","ppi_prediction"
"2589","Cxcl13","Bdkrb1","ppi_lr","ppi_prediction"
"2590","Cxcl13","Galr1","ppi_lr","ppi_prediction"
"2591","Cxcl13","Htr5a","ppi_lr","ppi_prediction"
"2592","Cxcl13","Mtnr1a","ppi_lr","ppi_prediction"
"2593","Cxcl13","Npbwr1","ppi_lr","ppi_prediction"
"2594","Cxcl13","Npy2r","ppi_lr","ppi_prediction"
"2595","Cxcl13","Mtnr1b","ppi_lr","ppi_prediction"
"2596","Cxcl13","Agtr2","ppi_lr","ppi_prediction"
"2597","Cxcl13","Npy4r","ppi_lr","ppi_prediction"
"2598","Cxcl13","Ccr3","ppi_lr","ppi_prediction"
"2599","Cxcl13","Ccr4","ppi_lr","ppi_prediction"
"2600","Cxcl13","Ccr5","ppi_lr","ppi_prediction"
"2601","Cxcl13","Ccr6","ppi_lr","ppi_prediction"
"2602","Cxcl13","Ccr8","ppi_lr","ppi_prediction"
"2603","Cxcl13","Ccr9","ppi_lr","ppi_prediction"
"2604","Cxcl13","Cxcr4","ppi_lr","ppi_prediction"
"2605","Cxcl13","Grm4","ppi_lr","ppi_prediction"
"2606","Cxcl13","P2ry14","ppi_lr","ppi_prediction"
"2607","Cxcl13","Npy5r","ppi_lr","ppi_prediction"
"2608","Cxcl13","C3ar1","ppi_lr","ppi_prediction"
"2609","Cxcl13","Rxfp4","ppi_lr","ppi_prediction"
"2610","Cxcl13","Lpar1","ppi_lr","ppi_prediction"
"2611","Cxcl13","Mchr1","ppi_lr","ppi_prediction"
"2612","Cxcl13","Nmur2","ppi_lr","ppi_prediction"
"2613","Cxcl13","Hrh4","ppi_lr","ppi_prediction"
"2614","Cxcl13","Nmur1","ppi_lr","ppi_prediction"
"2615","Cxcl13","Lpar2","ppi_lr","ppi_prediction"
"2616","Cxcl13","Rxfp3","ppi_lr","ppi_prediction"
"2617","Cxcl13","Hrh3","ppi_lr","ppi_prediction"
"2618","Cxcl13","Ptgdr2","ppi_lr","ppi_prediction"
"2619","Pspn","Gfra3","ppi_lr","ppi_prediction"
"2620","Pspn","Gfra1","ppi_lr","ppi_prediction"
"2621","Slit1","Dcc","ppi_lr","ppi_prediction"
"2622","Sema7a","Itga1","ppi_lr","ppi_prediction"
"2623","Slit2","Dcc","ppi_lr","ppi_prediction"
"2624","Slit2","Ptch1","ppi_lr","ppi_prediction"
"2625","Slit2","Robo3","ppi_lr","ppi_prediction"
"2626","Gdf11","Tgfbr1","ppi_lr","ppi_prediction"
"2627","Gdf11","Acvr1c","ppi_lr","ppi_prediction"
"2628","Uts2","Ntsr2","ppi_lr","ppi_prediction"
"2629","Uts2","Tacr2","ppi_lr","ppi_prediction"
"2630","Uts2","Ednrb","ppi_lr","ppi_prediction"
"2631","Uts2","Fpr2","ppi_lr","ppi_prediction"
"2632","Uts2","Ednra","ppi_lr","ppi_prediction"
"2633","Uts2","Tacr1","ppi_lr","ppi_prediction"
"2634","Uts2","F2r","ppi_lr","ppi_prediction"
"2635","Uts2","Htr2a","ppi_lr","ppi_prediction"
"2636","Uts2","Htr2c","ppi_lr","ppi_prediction"
"2637","Uts2","Nmbr","ppi_lr","ppi_prediction"
"2638","Uts2","Tacr3","ppi_lr","ppi_prediction"
"2639","Uts2","Bdkrb2","ppi_lr","ppi_prediction"
"2640","Uts2","Grpr","ppi_lr","ppi_prediction"
"2641","Uts2","Agtr1a","ppi_lr","ppi_prediction"
"2642","Uts2","Oxtr","ppi_lr","ppi_prediction"
"2643","Uts2","Gnrhr","ppi_lr","ppi_prediction"
"2644","Uts2","Ntsr1","ppi_lr","ppi_prediction"
"2645","Uts2","Cckar","ppi_lr","ppi_prediction"
"2646","Uts2","Cckbr","ppi_lr","ppi_prediction"
"2647","Uts2","Trhr","ppi_lr","ppi_prediction"
"2648","Uts2","Hrh1","ppi_lr","ppi_prediction"
"2649","Uts2","Avpr1a","ppi_lr","ppi_prediction"
"2650","Uts2","Htr2b","ppi_lr","ppi_prediction"
"2651","Uts2","Xcr1","ppi_lr","ppi_prediction"
"2652","Uts2","Bdkrb1","ppi_lr","ppi_prediction"
"2653","Uts2","Gcgr","ppi_lr","ppi_prediction"
"2654","Uts2","Avpr1b","ppi_lr","ppi_prediction"
"2655","Uts2","F2rl1","ppi_lr","ppi_prediction"
"2656","Uts2","Npsr1","ppi_lr","ppi_prediction"
"2657","Uts2","Prokr2","ppi_lr","ppi_prediction"
"2658","Uts2","Prokr1","ppi_lr","ppi_prediction"
"2659","Uts2","Lpar1","ppi_lr","ppi_prediction"
"2660","Uts2","Ghsr","ppi_lr","ppi_prediction"
"2661","Uts2","Kiss1r","ppi_lr","ppi_prediction"
"2662","Uts2","Qrfpr","ppi_lr","ppi_prediction"
"2663","Uts2","F2rl3","ppi_lr","ppi_prediction"
"2664","Uts2","Lpar4","ppi_lr","ppi_prediction"
"2665","Uts2","Mchr1","ppi_lr","ppi_prediction"
"2666","Uts2","Nmur2","ppi_lr","ppi_prediction"
"2667","Uts2","Npffr1","ppi_lr","ppi_prediction"
"2668","Uts2","Nmur1","ppi_lr","ppi_prediction"
"2669","Uts2","Lpar2","ppi_lr","ppi_prediction"
"2670","Uts2","Npffr2","ppi_lr","ppi_prediction"
"2671","Ntn1","Itgb4","ppi_lr","ppi_prediction"
"2672","Ntn1","Itga6","ppi_lr","ppi_prediction"
"2673","Ntn1","Acvr1b","ppi_lr","ppi_prediction"
"2674","Ntn1","Tgfbr1","ppi_lr","ppi_prediction"
"2675","Ntn1","Notch1","ppi_lr","ppi_prediction"
"2676","Ntn1","Notch2","ppi_lr","ppi_prediction"
"2677","Ntn1","Ptch1","ppi_lr","ppi_prediction"
"2678","Ntn1","Unc5a","ppi_lr","ppi_prediction"
"2679","Ntn1","Acvr1c","ppi_lr","ppi_prediction"
"2680","Ntn1","Robo2","ppi_lr","ppi_prediction"
"2681","Ntn1","Notch3","ppi_lr","ppi_prediction"
"2682","Ntn1","Ptch2","ppi_lr","ppi_prediction"
"2683","Wnt11","Fzd1","ppi_lr","ppi_prediction"
"2684","F2","Gp1bb","ppi_lr","ppi_prediction"
"2685","F2","Gp9","ppi_lr","ppi_prediction"
"2686","F2","Tacr2","ppi_lr","ppi_prediction"
"2687","F2","Ednrb","ppi_lr","ppi_prediction"
"2688","F2","Fpr2","ppi_lr","ppi_prediction"
"2689","F2","Ednra","ppi_lr","ppi_prediction"
"2690","F2","Tacr1","ppi_lr","ppi_prediction"
"2691","F2","Htr2a","ppi_lr","ppi_prediction"
"2692","F2","Htr2c","ppi_lr","ppi_prediction"
"2693","F2","Nmbr","ppi_lr","ppi_prediction"
"2694","F2","Tacr3","ppi_lr","ppi_prediction"
"2695","F2","Bdkrb2","ppi_lr","ppi_prediction"
"2696","F2","Grpr","ppi_lr","ppi_prediction"
"2697","F2","Agtr1a","ppi_lr","ppi_prediction"
"2698","F2","Oxtr","ppi_lr","ppi_prediction"
"2699","F2","Gnrhr","ppi_lr","ppi_prediction"
"2700","F2","Ntsr1","ppi_lr","ppi_prediction"
"2701","F2","Cckar","ppi_lr","ppi_prediction"
"2702","F2","Cckbr","ppi_lr","ppi_prediction"
"2703","F2","Trhr","ppi_lr","ppi_prediction"
"2704","F2","Hrh1","ppi_lr","ppi_prediction"
"2705","F2","Avpr1a","ppi_lr","ppi_prediction"
"2706","F2","Htr2b","ppi_lr","ppi_prediction"
"2707","F2","Xcr1","ppi_lr","ppi_prediction"
"2708","F2","Bdkrb1","ppi_lr","ppi_prediction"
"2709","F2","Gcgr","ppi_lr","ppi_prediction"
"2710","F2","Avpr1b","ppi_lr","ppi_prediction"
"2711","F2","Npsr1","ppi_lr","ppi_prediction"
"2712","F2","Prokr2","ppi_lr","ppi_prediction"
"2713","F2","Prokr1","ppi_lr","ppi_prediction"
"2714","F2","Lpar1","ppi_lr","ppi_prediction"
"2715","F2","Ghsr","ppi_lr","ppi_prediction"
"2716","F2","Kiss1r","ppi_lr","ppi_prediction"
"2717","F2","Qrfpr","ppi_lr","ppi_prediction"
"2718","F2","Lpar4","ppi_lr","ppi_prediction"
"2719","F2","Mchr1","ppi_lr","ppi_prediction"
"2720","F2","Nmur2","ppi_lr","ppi_prediction"
"2721","F2","Npffr1","ppi_lr","ppi_prediction"
"2722","F2","Nmur1","ppi_lr","ppi_prediction"
"2723","F2","Lpar2","ppi_lr","ppi_prediction"
"2724","F2","Uts2r","ppi_lr","ppi_prediction"
"2725","F2","Procr","ppi_lr","ppi_prediction"
"2726","F2","Npffr2","ppi_lr","ppi_prediction"
"2727","F9","Gp1ba","ppi_lr","ppi_prediction"
"2728","F9","Gp1bb","ppi_lr","ppi_prediction"
"2729","F9","F3","ppi_lr","ppi_prediction"
"2730","F9","Gp9","ppi_lr","ppi_prediction"
"2731","F9","Gp5","ppi_lr","ppi_prediction"
"2732","Plg","Met","ppi_lr","ppi_prediction"
"2733","Plg","Plaur","ppi_lr","ppi_prediction"
"2734","Plau","Cd44","ppi_lr","ppi_prediction"
"2735","Agt","Htr1a","ppi_lr","ppi_prediction"
"2736","Agt","Tacr2","ppi_lr","ppi_prediction"
"2737","Agt","Fpr1","ppi_lr","ppi_prediction"
"2738","Agt","C5ar1","ppi_lr","ppi_prediction"
"2739","Agt","Ednrb","ppi_lr","ppi_prediction"
"2740","Agt","Cxcr1","ppi_lr","ppi_prediction"
"2741","Agt","Cxcr2","ppi_lr","ppi_prediction"
"2742","Agt","Fpr2","ppi_lr","ppi_prediction"
"2743","Agt","Ednra","ppi_lr","ppi_prediction"
"2744","Agt","Tacr1","ppi_lr","ppi_prediction"
"2745","Agt","Ackr3","ppi_lr","ppi_prediction"
"2746","Agt","F2r","ppi_lr","ppi_prediction"
"2747","Agt","Npy1r","ppi_lr","ppi_prediction"
"2748","Agt","Htr1d","ppi_lr","ppi_prediction"
"2749","Agt","Htr1b","ppi_lr","ppi_prediction"
"2750","Agt","Htr2a","ppi_lr","ppi_prediction"
"2751","Agt","Htr2c","ppi_lr","ppi_prediction"
"2752","Agt","Nmbr","ppi_lr","ppi_prediction"
"2753","Agt","Tacr3","ppi_lr","ppi_prediction"
"2754","Agt","Bdkrb2","ppi_lr","ppi_prediction"
"2755","Agt","Grpr","ppi_lr","ppi_prediction"
"2756","Agt","Oxtr","ppi_lr","ppi_prediction"
"2757","Agt","Sstr1","ppi_lr","ppi_prediction"
"2758","Agt","Sstr2","ppi_lr","ppi_prediction"
"2759","Agt","Htr1f","ppi_lr","ppi_prediction"
"2760","Agt","Gnrhr","ppi_lr","ppi_prediction"
"2761","Agt","Ntsr1","ppi_lr","ppi_prediction"
"2762","Agt","Sstr4","ppi_lr","ppi_prediction"
"2763","Agt","Cckar","ppi_lr","ppi_prediction"
"2764","Agt","Cckbr","ppi_lr","ppi_prediction"
"2765","Agt","Ccr1","ppi_lr","ppi_prediction"
"2766","Agt","Ccr7","ppi_lr","ppi_prediction"
"2767","Agt","Cxcr5","ppi_lr","ppi_prediction"
"2768","Agt","Sstr3","ppi_lr","ppi_prediction"
"2769","Agt","Trhr","ppi_lr","ppi_prediction"
"2770","Agt","Sstr5","ppi_lr","ppi_prediction"
"2771","Agt","Hrh1","ppi_lr","ppi_prediction"
"2772","Agt","Oprm1","ppi_lr","ppi_prediction"
"2773","Agt","Aplnr","ppi_lr","ppi_prediction"
"2774","Agt","Avpr1a","ppi_lr","ppi_prediction"
"2775","Agt","Oprd1","ppi_lr","ppi_prediction"
"2776","Agt","Oprk1","ppi_lr","ppi_prediction"
"2777","Agt","Oprl1","ppi_lr","ppi_prediction"
"2778","Agt","Htr2b","ppi_lr","ppi_prediction"
"2779","Agt","Ccr2","ppi_lr","ppi_prediction"
"2780","Agt","Ccr10","ppi_lr","ppi_prediction"
"2781","Agt","Xcr1","ppi_lr","ppi_prediction"
"2782","Agt","Bdkrb1","ppi_lr","ppi_prediction"
"2783","Agt","Galr1","ppi_lr","ppi_prediction"
"2784","Agt","Gcgr","ppi_lr","ppi_prediction"
"2785","Agt","Htr5a","ppi_lr","ppi_prediction"
"2786","Agt","Avpr1b","ppi_lr","ppi_prediction"
"2787","Agt","Mtnr1a","ppi_lr","ppi_prediction"
"2788","Agt","Npbwr1","ppi_lr","ppi_prediction"
"2789","Agt","Npy2r","ppi_lr","ppi_prediction"
"2790","Agt","Mtnr1b","ppi_lr","ppi_prediction"
"2791","Agt","Cxcr3","ppi_lr","ppi_prediction"
"2792","Agt","Npy4r","ppi_lr","ppi_prediction"
"2793","Agt","Ccr3","ppi_lr","ppi_prediction"
"2794","Agt","Ccr4","ppi_lr","ppi_prediction"
"2795","Agt","Ccr5","ppi_lr","ppi_prediction"
"2796","Agt","Ccr6","ppi_lr","ppi_prediction"
"2797","Agt","Ccr8","ppi_lr","ppi_prediction"
"2798","Agt","Ccr9","ppi_lr","ppi_prediction"
"2799","Agt","F2rl1","ppi_lr","ppi_prediction"
"2800","Agt","Cxcr4","ppi_lr","ppi_prediction"
"2801","Agt","Grm4","ppi_lr","ppi_prediction"
"2802","Agt","P2ry14","ppi_lr","ppi_prediction"
"2803","Agt","Npy5r","ppi_lr","ppi_prediction"
"2804","Agt","C3ar1","ppi_lr","ppi_prediction"
"2805","Agt","Npsr1","ppi_lr","ppi_prediction"
"2806","Agt","Prokr2","ppi_lr","ppi_prediction"
"2807","Agt","Prokr1","ppi_lr","ppi_prediction"
"2808","Agt","Rxfp4","ppi_lr","ppi_prediction"
"2809","Agt","Lpar1","ppi_lr","ppi_prediction"
"2810","Agt","Ghsr","ppi_lr","ppi_prediction"
"2811","Agt","Kiss1r","ppi_lr","ppi_prediction"
"2812","Agt","Qrfpr","ppi_lr","ppi_prediction"
"2813","Agt","F2rl3","ppi_lr","ppi_prediction"
"2814","Agt","Lpar4","ppi_lr","ppi_prediction"
"2815","Agt","Mchr1","ppi_lr","ppi_prediction"
"2816","Agt","Nmur2","ppi_lr","ppi_prediction"
"2817","Agt","Npffr1","ppi_lr","ppi_prediction"
"2818","Agt","Hrh4","ppi_lr","ppi_prediction"
"2819","Agt","Nmur1","ppi_lr","ppi_prediction"
"2820","Agt","Lpar2","ppi_lr","ppi_prediction"
"2821","Agt","Rxfp3","ppi_lr","ppi_prediction"
"2822","Agt","Uts2r","ppi_lr","ppi_prediction"
"2823","Agt","Hrh3","ppi_lr","ppi_prediction"
"2824","Agt","Npffr2","ppi_lr","ppi_prediction"
"2825","Agt","Ptgdr2","ppi_lr","ppi_prediction"
"2826","A2m","Tyro3","ppi_lr","ppi_prediction"
"2827","C3","Htr1a","ppi_lr","ppi_prediction"
"2828","C3","Fpr1","ppi_lr","ppi_prediction"
"2829","C3","C5ar1","ppi_lr","ppi_prediction"
"2830","C3","Cxcr1","ppi_lr","ppi_prediction"
"2831","C3","Cxcr2","ppi_lr","ppi_prediction"
"2832","C3","Fpr2","ppi_lr","ppi_prediction"
"2833","C3","Ackr3","ppi_lr","ppi_prediction"
"2834","C3","Npy1r","ppi_lr","ppi_prediction"
"2835","C3","Htr1d","ppi_lr","ppi_prediction"
"2836","C3","Htr1b","ppi_lr","ppi_prediction"
"2837","C3","Bdkrb2","ppi_lr","ppi_prediction"
"2838","C3","Sstr1","ppi_lr","ppi_prediction"
"2839","C3","Sstr2","ppi_lr","ppi_prediction"
"2840","C3","Htr1f","ppi_lr","ppi_prediction"
"2841","C3","Sstr4","ppi_lr","ppi_prediction"
"2842","C3","Ccr1","ppi_lr","ppi_prediction"
"2843","C3","Ccr7","ppi_lr","ppi_prediction"
"2844","C3","Cxcr5","ppi_lr","ppi_prediction"
"2845","C3","Sstr3","ppi_lr","ppi_prediction"
"2846","C3","Sstr5","ppi_lr","ppi_prediction"
"2847","C3","Oprm1","ppi_lr","ppi_prediction"
"2848","C3","Aplnr","ppi_lr","ppi_prediction"
"2849","C3","Oprd1","ppi_lr","ppi_prediction"
"2850","C3","Oprk1","ppi_lr","ppi_prediction"
"2851","C3","Oprl1","ppi_lr","ppi_prediction"
"2852","C3","Ccr2","ppi_lr","ppi_prediction"
"2853","C3","Ccr10","ppi_lr","ppi_prediction"
"2854","C3","Bdkrb1","ppi_lr","ppi_prediction"
"2855","C3","Galr1","ppi_lr","ppi_prediction"
"2856","C3","Htr5a","ppi_lr","ppi_prediction"
"2857","C3","Mtnr1a","ppi_lr","ppi_prediction"
"2858","C3","Npbwr1","ppi_lr","ppi_prediction"
"2859","C3","Npy2r","ppi_lr","ppi_prediction"
"2860","C3","Mtnr1b","ppi_lr","ppi_prediction"
"2861","C3","Cxcr3","ppi_lr","ppi_prediction"
"2862","C3","Agtr2","ppi_lr","ppi_prediction"
"2863","C3","Npy4r","ppi_lr","ppi_prediction"
"2864","C3","Ccr3","ppi_lr","ppi_prediction"
"2865","C3","Ccr4","ppi_lr","ppi_prediction"
"2866","C3","Ccr5","ppi_lr","ppi_prediction"
"2867","C3","Ccr6","ppi_lr","ppi_prediction"
"2868","C3","Ccr8","ppi_lr","ppi_prediction"
"2869","C3","Ccr9","ppi_lr","ppi_prediction"
"2870","C3","Cxcr4","ppi_lr","ppi_prediction"
"2871","C3","Grm4","ppi_lr","ppi_prediction"
"2872","C3","P2ry14","ppi_lr","ppi_prediction"
"2873","C3","Npy5r","ppi_lr","ppi_prediction"
"2874","C3","Rxfp4","ppi_lr","ppi_prediction"
"2875","C3","Lpar1","ppi_lr","ppi_prediction"
"2876","C3","Mchr1","ppi_lr","ppi_prediction"
"2877","C3","Nmur2","ppi_lr","ppi_prediction"
"2878","C3","Hrh4","ppi_lr","ppi_prediction"
"2879","C3","Nmur1","ppi_lr","ppi_prediction"
"2880","C3","Lpar2","ppi_lr","ppi_prediction"
"2881","C3","Rxfp3","ppi_lr","ppi_prediction"
"2882","C3","Hrh3","ppi_lr","ppi_prediction"
"2883","C3","Ptgdr2","ppi_lr","ppi_prediction"
"2884","Hc","Htr1a","ppi_lr","ppi_prediction"
"2885","Hc","Fpr1","ppi_lr","ppi_prediction"
"2886","Hc","Cxcr1","ppi_lr","ppi_prediction"
"2887","Hc","Cxcr2","ppi_lr","ppi_prediction"
"2888","Hc","Fpr2","ppi_lr","ppi_prediction"
"2889","Hc","Ackr3","ppi_lr","ppi_prediction"
"2890","Hc","Npy1r","ppi_lr","ppi_prediction"
"2891","Hc","Htr1d","ppi_lr","ppi_prediction"
"2892","Hc","Htr1b","ppi_lr","ppi_prediction"
"2893","Hc","Bdkrb2","ppi_lr","ppi_prediction"
"2894","Hc","Sstr1","ppi_lr","ppi_prediction"
"2895","Hc","Sstr2","ppi_lr","ppi_prediction"
"2896","Hc","Htr1f","ppi_lr","ppi_prediction"
"2897","Hc","Sstr4","ppi_lr","ppi_prediction"
"2898","Hc","Ccr1","ppi_lr","ppi_prediction"
"2899","Hc","Ccr7","ppi_lr","ppi_prediction"
"2900","Hc","Cxcr5","ppi_lr","ppi_prediction"
"2901","Hc","Sstr3","ppi_lr","ppi_prediction"
"2902","Hc","Sstr5","ppi_lr","ppi_prediction"
"2903","Hc","Oprm1","ppi_lr","ppi_prediction"
"2904","Hc","Aplnr","ppi_lr","ppi_prediction"
"2905","Hc","Oprd1","ppi_lr","ppi_prediction"
"2906","Hc","Oprk1","ppi_lr","ppi_prediction"
"2907","Hc","Oprl1","ppi_lr","ppi_prediction"
"2908","Hc","Ccr2","ppi_lr","ppi_prediction"
"2909","Hc","Ccr10","ppi_lr","ppi_prediction"
"2910","Hc","Bdkrb1","ppi_lr","ppi_prediction"
"2911","Hc","Galr1","ppi_lr","ppi_prediction"
"2912","Hc","Htr5a","ppi_lr","ppi_prediction"
"2913","Hc","Mtnr1a","ppi_lr","ppi_prediction"
"2914","Hc","Npbwr1","ppi_lr","ppi_prediction"
"2915","Hc","Npy2r","ppi_lr","ppi_prediction"
"2916","Hc","Mtnr1b","ppi_lr","ppi_prediction"
"2917","Hc","Cxcr3","ppi_lr","ppi_prediction"
"2918","Hc","Agtr2","ppi_lr","ppi_prediction"
"2919","Hc","Npy4r","ppi_lr","ppi_prediction"
"2920","Hc","Ccr3","ppi_lr","ppi_prediction"
"2921","Hc","Ccr4","ppi_lr","ppi_prediction"
"2922","Hc","Ccr5","ppi_lr","ppi_prediction"
"2923","Hc","Ccr6","ppi_lr","ppi_prediction"
"2924","Hc","Ccr8","ppi_lr","ppi_prediction"
"2925","Hc","Ccr9","ppi_lr","ppi_prediction"
"2926","Hc","Cxcr4","ppi_lr","ppi_prediction"
"2927","Hc","Grm4","ppi_lr","ppi_prediction"
"2928","Hc","P2ry14","ppi_lr","ppi_prediction"
"2929","Hc","Npy5r","ppi_lr","ppi_prediction"
"2930","Hc","C3ar1","ppi_lr","ppi_prediction"
"2931","Hc","Rxfp4","ppi_lr","ppi_prediction"
"2932","Hc","Lpar1","ppi_lr","ppi_prediction"
"2933","Hc","Mchr1","ppi_lr","ppi_prediction"
"2934","Hc","Nmur2","ppi_lr","ppi_prediction"
"2935","Hc","Hrh4","ppi_lr","ppi_prediction"
"2936","Hc","Nmur1","ppi_lr","ppi_prediction"
"2937","Hc","Lpar2","ppi_lr","ppi_prediction"
"2938","Hc","Rxfp3","ppi_lr","ppi_prediction"
"2939","Hc","Hrh3","ppi_lr","ppi_prediction"
"2940","Hc","Ptgdr2","ppi_lr","ppi_prediction"
"2941","Kng1","Htr1a","ppi_lr","ppi_prediction"
"2942","Kng1","Tacr2","ppi_lr","ppi_prediction"
"2943","Kng1","Fpr1","ppi_lr","ppi_prediction"
"2944","Kng1","C5ar1","ppi_lr","ppi_prediction"
"2945","Kng1","Ednrb","ppi_lr","ppi_prediction"
"2946","Kng1","Cxcr1","ppi_lr","ppi_prediction"
"2947","Kng1","Cxcr2","ppi_lr","ppi_prediction"
"2948","Kng1","Fpr2","ppi_lr","ppi_prediction"
"2949","Kng1","Ednra","ppi_lr","ppi_prediction"
"2950","Kng1","Tacr1","ppi_lr","ppi_prediction"
"2951","Kng1","Ackr3","ppi_lr","ppi_prediction"
"2952","Kng1","F2r","ppi_lr","ppi_prediction"
"2953","Kng1","Npy1r","ppi_lr","ppi_prediction"
"2954","Kng1","Htr1d","ppi_lr","ppi_prediction"
"2955","Kng1","Htr1b","ppi_lr","ppi_prediction"
"2956","Kng1","Htr2a","ppi_lr","ppi_prediction"
"2957","Kng1","Htr2c","ppi_lr","ppi_prediction"
"2958","Kng1","Nmbr","ppi_lr","ppi_prediction"
"2959","Kng1","Tacr3","ppi_lr","ppi_prediction"
"2960","Kng1","Grpr","ppi_lr","ppi_prediction"
"2961","Kng1","Agtr1a","ppi_lr","ppi_prediction"
"2962","Kng1","Oxtr","ppi_lr","ppi_prediction"
"2963","Kng1","Sstr1","ppi_lr","ppi_prediction"
"2964","Kng1","Sstr2","ppi_lr","ppi_prediction"
"2965","Kng1","Htr1f","ppi_lr","ppi_prediction"
"2966","Kng1","Gnrhr","ppi_lr","ppi_prediction"
"2967","Kng1","Ntsr1","ppi_lr","ppi_prediction"
"2968","Kng1","Sstr4","ppi_lr","ppi_prediction"
"2969","Kng1","Cckar","ppi_lr","ppi_prediction"
"2970","Kng1","Cckbr","ppi_lr","ppi_prediction"
"2971","Kng1","Ccr1","ppi_lr","ppi_prediction"
"2972","Kng1","Ccr7","ppi_lr","ppi_prediction"
"2973","Kng1","Cxcr5","ppi_lr","ppi_prediction"
