,from,to,pathway,database
441,sst2,sstr1a,9784130|8769372|9650799|10598788|9600011|15333679|7988476|11520208|9724791|8769372|9650799|10598788|9600011|15333679|7988476,ENSEMBL_IUPHAR
442,cenps,sstr1a,9650799|10598788|15333679,ENSEMBL_IUPHAR
443,sst2,sstr2b,9784130|8769372|9650799|10598788|15333679|7988476|11520208|9724791|9652348|8769372|9650799|10598788|15333679|7988476|9652348,ENSEMBL_IUPHAR
444,cenps,sstr2b,9650799|10598788|15333679,ENSEMBL_IUPHAR
445,sst2,si:zfos-169g10.2,9784130|8769372|9650799|10598788|9600011|15333679|7988476|11520208|9724791|9652348|8769372|9650799|10598788|9600011|15333679|7988476|9652348,ENSEMBL_IUPHAR
446,cenps,si:zfos-169g10.2,9650799|10598788|15333679,ENSEMBL_IUPHAR
447,tac3a,tacr1a,9190866,ENSEMBL_IUPHAR
448,tac4,tacr1a,11786503|15265501|11786503|8985159|1311270|9190866|8702757,ENSEMBL_IUPHAR
449,tac4,tacr2,11786503|9190866|7682062|11137709|11786503|9190866|7682062,ENSEMBL_IUPHAR
450,tac3a,tacr2,9190866|7682062,ENSEMBL_IUPHAR
451,tac3a,tacr3a,9190866|11226387|1312036|2176308,ENSEMBL_IUPHAR
452,tac4,tacr3a,9190866|11226387|1312036,ENSEMBL_IUPHAR
453,angpt4,tek,ENSEMBL_IUPHAR,
454,angpt1,tek,ENSEMBL_IUPHAR,
455,gdf6b,tgfbr1a,ENSEMBL_IUPHAR,
456,tgfb1a,tgfbr1a,ENSEMBL_IUPHAR,
457,gdf9,tgfbr1a,ENSEMBL_IUPHAR,
458,gdf10a,tgfbr1a,ENSEMBL_IUPHAR,
459,tgfb2,tgfbr1a,ENSEMBL_IUPHAR,
460,tgfb3,tgfbr1a,ENSEMBL_IUPHAR,
461,tgfb2,tgfbr2a,ENSEMBL_IUPHAR,
462,tgfb3,tgfbr2a,|29170498,ENSEMBL_IUPHAR
463,tgfb1a,tgfbr2a,ENSEMBL_IUPHAR,
464,tgfb3,tgfbr3,ENSEMBL_IUPHAR,
465,tgfb2,tgfbr3,ENSEMBL_IUPHAR,
466,tgfb1a,tgfbr3,ENSEMBL_IUPHAR,
467,tnfa,fas,ENSEMBL_IUPHAR,
468,tnfb,fas,ENSEMBL_IUPHAR,
469,LOC110438068,tshr,ENSEMBL_IUPHAR,
470,LOC100001596,tshr,ENSEMBL_IUPHAR,
471,gas6,tyro3,8939948,ENSEMBL_IUPHAR
472,pros1,tyro3,7867073,ENSEMBL_IUPHAR
473,adcyap1a,vipr1b,11931347|16930633|9928018|8791009,ENSEMBL_IUPHAR
474,vipb,vipr1b,8791009|8074647|10801840|11931347|16930633|9928018|10570056|9152366|9726637|8390245|9454823|9437714,ENSEMBL_IUPHAR
475,ghrh,vipr1b,8791009,ENSEMBL_IUPHAR
476,vipb,vipr2,9152366|9454823|11931347|16930633|9928018|9726637|10570056|10801840|9437714,ENSEMBL_IUPHAR
477,adcyap1a,vipr2,16930633|11931347|11978642|9928018,ENSEMBL_IUPHAR
478,cxcl12a,ackr3b,-,ENSEMBL_HPMR
479,inhbab,acvr1ba,-,ENSEMBL_HPMR
480,bmp10,acvr2ab,-,ENSEMBL_HPMR
481,inha,acvr2ab,-,ENSEMBL_HPMR
482,inhbb,acvr2ab,-,ENSEMBL_HPMR
483,inhbab,acvr2ab,-,ENSEMBL_HPMR
484,bmp7a,acvr2ab,-,ENSEMBL_HPMR
485,gdf6b,acvr2ab,-,ENSEMBL_HPMR
486,lft2,acvr2ba,-,ENSEMBL_HPMR
487,tgfb3,acvr1l,-,ENSEMBL_HPMR
488,gdf2,acvr1l,-,ENSEMBL_HPMR
489,bmp10,acvr1l,-,ENSEMBL_HPMR
490,tgfb1a,acvr1l,-,ENSEMBL_HPMR
491,adcyap1a,adcyap1r1b,-,ENSEMBL_HPMR
492,adipoqa,adipor1a,-,ENSEMBL_HPMR
493,adipoqa,adipor2,-,ENSEMBL_HPMR
494,agt,agtr1a,-,ENSEMBL_HPMR
495,agt,agtr2,-,ENSEMBL_HPMR
496,mdka,alk,-,ENSEMBL_HPMR
497,gpia,amfra,-,ENSEMBL_HPMR
498,apln,aplnrb,-,ENSEMBL_HPMR
499,ren,atp6ap2,-,ENSEMBL_HPMR
500,asip1,atrn,-,ENSEMBL_HPMR
501,oxt,avpr1ab,-,ENSEMBL_HPMR
502,oxt,avpr2aa,-,ENSEMBL_HPMR
503,pros1,axl,-,ENSEMBL_HPMR
504,gas6,axl,-,ENSEMBL_HPMR
505,inhbab,bambia,-,ENSEMBL_HPMR
506,bmp7a,bmpr1aa,-,ENSEMBL_HPMR
507,bmp6,bmpr1aa,-,ENSEMBL_HPMR
508,bmp2a,bmpr1aa,-,ENSEMBL_HPMR
509,bmp10,bmpr1aa,-,ENSEMBL_HPMR
510,gdf6b,bmpr1aa,-,ENSEMBL_HPMR
511,bmp4,bmpr1aa,-,ENSEMBL_HPMR
512,bmp2a,bmpr1ba,-,ENSEMBL_HPMR
513,gdf5,bmpr1ba,-,ENSEMBL_HPMR
514,bmp15,bmpr1ba,-,ENSEMBL_HPMR
515,bmp4,bmpr1ba,-,ENSEMBL_HPMR
516,bmp7a,bmpr1ba,-,ENSEMBL_HPMR
517,bmp2a,bmpr2b,-,ENSEMBL_HPMR
518,bmp15,bmpr2b,-,ENSEMBL_HPMR
519,gdf9,bmpr2b,-,ENSEMBL_HPMR
520,bmp10,bmpr2b,-,ENSEMBL_HPMR
521,bmp4,bmpr2b,-,ENSEMBL_HPMR
522,gdf5,bmpr2b,-,ENSEMBL_HPMR
523,gdf6b,bmpr2b,-,ENSEMBL_HPMR
524,shha,boc,-,ENSEMBL_HPMR
525,c3b.2,c3ar1,-,ENSEMBL_HPMR
526,c5,c5ar1,-,ENSEMBL_HPMR
527,iapp,calcr,-,ENSEMBL_HPMR
528,adm2b,calcrlb,-,ENSEMBL_HPMR
529,adma,calcrlb,-,ENSEMBL_HPMR
530,calca,calcrlb,-,ENSEMBL_HPMR
531,cckb,cckar,-,ENSEMBL_HPMR
532,cckb,cckbra,-,ENSEMBL_HPMR
533,ccl27b,ccr10,-,ENSEMBL_HPMR
534,ccl27a,ccr10,-,ENSEMBL_HPMR
535,cxcl32b.1,ccr2,-,ENSEMBL_HPMR
536,ccl35.1,ccr2,-,ENSEMBL_HPMR
537,thbs1b,cd36,-,ENSEMBL_HPMR
538,has2,cd44b,-,ENSEMBL_HPMR
539,ntn2,cdon,-,ENSEMBL_HPMR
540,shha,cdon,-,ENSEMBL_HPMR
541,clcf1,cntfr,-,ENSEMBL_HPMR
542,crhb,crhr1,-,ENSEMBL_HPMR
543,uts1,crhr1,-,ENSEMBL_HPMR
544,ucn3l,LOC100335005,-,ENSEMBL_HPMR
545,uts1,LOC100335005,-,ENSEMBL_HPMR
546,crhb,LOC100335005,-,ENSEMBL_HPMR
547,clcf1,crlf1a,-,ENSEMBL_HPMR
548,csf1a,si:zfos-1069f5.1,-,ENSEMBL_HPMR
549,LOC101883994,cxcr2,-,ENSEMBL_HPMR
550,cxcl12a,cxcr3.1,-,ENSEMBL_HPMR
551,cxcl11.4,cxcr3.1,-,ENSEMBL_HPMR
552,cxcl12a,cxcr4b,-,ENSEMBL_HPMR
553,ntn1a,dcc,-,ENSEMBL_HPMR
554,ntn4,dcc,-,ENSEMBL_HPMR
555,col1a1a,ddr1,-,ENSEMBL_HPMR
556,col1a1a,ddr2a,-,ENSEMBL_HPMR
557,eda,edar,-,ENSEMBL_HPMR
558,edn2,ednraa,-,ENSEMBL_HPMR
559,edn1,ednraa,-,ENSEMBL_HPMR
560,edn3b,ednrba,-,ENSEMBL_HPMR
561,btc,egfra,-,ENSEMBL_HPMR
562,tgfa,egfra,-,ENSEMBL_HPMR
563,hbegfb,egfra,-,ENSEMBL_HPMR
564,egf,egfra,-,ENSEMBL_HPMR
565,efna1b,epha3,-,ENSEMBL_HPMR
566,efna3b,epha3,-,ENSEMBL_HPMR
567,efna2a,epha3,-,ENSEMBL_HPMR
568,efna5b,epha3,-,ENSEMBL_HPMR
569,efnb3a,epha4l,-,ENSEMBL_HPMR
570,efna5b,epha4l,-,ENSEMBL_HPMR
571,efna1b,epha4l,-,ENSEMBL_HPMR
572,efna2a,epha4l,-,ENSEMBL_HPMR
573,efna3b,epha4l,-,ENSEMBL_HPMR
574,efnb2a,epha4l,-,ENSEMBL_HPMR
575,efna5b,epha6,-,ENSEMBL_HPMR
576,efna2a,epha6,-,ENSEMBL_HPMR
577,efna3b,epha6,-,ENSEMBL_HPMR
578,efna1b,epha6,-,ENSEMBL_HPMR
579,efnb1,ephb1,-,ENSEMBL_HPMR
580,efnb2a,ephb1,-,ENSEMBL_HPMR
581,efna3b,ephb1,-,ENSEMBL_HPMR
582,efnb3a,ephb2a,-,ENSEMBL_HPMR
583,efna5b,ephb2a,-,ENSEMBL_HPMR
584,efnb1,ephb2a,-,ENSEMBL_HPMR
585,efnb2a,ephb2a,-,ENSEMBL_HPMR
586,efnb1,ephb3a,-,ENSEMBL_HPMR
587,efnb2a,ephb3a,-,ENSEMBL_HPMR
588,efnb3a,ephb3a,-,ENSEMBL_HPMR
589,efnb1,ephb4b,-,ENSEMBL_HPMR
590,efnb2a,ephb4b,-,ENSEMBL_HPMR
591,epoa,epor,-,ENSEMBL_HPMR
592,nucb2b,erap1a,-,ENSEMBL_HPMR
593,nrg1,erbb2,-,ENSEMBL_HPMR
594,nrg2a,erbb3a,-,ENSEMBL_HPMR
595,nrg1,erbb3a,-,ENSEMBL_HPMR
596,nrg2a,erbb4b,-,ENSEMBL_HPMR
597,hbegfb,erbb4b,-,ENSEMBL_HPMR
598,nrg3b,erbb4b,-,ENSEMBL_HPMR
599,btc,erbb4b,-,ENSEMBL_HPMR
600,f7,f3a,-,ENSEMBL_HPMR
601,faslg,cd27,-,ENSEMBL_HPMR
602,fgf4,fgfr1b,-,ENSEMBL_HPMR
603,fgf5,fgfr1b,-,ENSEMBL_HPMR
604,fgf23,fgfr1b,-,ENSEMBL_HPMR
605,fgf3,fgfr1b,-,ENSEMBL_HPMR
606,fgf8b,fgfr1b,-,ENSEMBL_HPMR
607,fgf4,fgfr2,-,ENSEMBL_HPMR
608,fgf22,fgfr2,-,ENSEMBL_HPMR
609,fgf23,fgfr2,-,ENSEMBL_HPMR
610,fgf7,fgfr2,-,ENSEMBL_HPMR
611,fgf5,fgfr2,-,ENSEMBL_HPMR
612,fgf10b,fgfr2,-,ENSEMBL_HPMR
613,fgf3,fgfr2,-,ENSEMBL_HPMR
614,fgf8b,fgfr2,-,ENSEMBL_HPMR
615,fgf8b,fgfr3,-,ENSEMBL_HPMR
616,fgf4,fgfr3,-,ENSEMBL_HPMR
617,fgf18b,fgfr3,-,ENSEMBL_HPMR
618,vegfba,flt1,-,ENSEMBL_HPMR
619,vegfab,flt1,-,ENSEMBL_HPMR
620,vegfc,flt4,-,ENSEMBL_HPMR
621,anxa1d,si:ch73-160i9.2,-,ENSEMBL_HPMR
622,wnt7bb,fzd1,-,ENSEMBL_HPMR
623,wnt7bb,fzd10,-,ENSEMBL_HPMR
624,wnt4,fzd2,-,ENSEMBL_HPMR
625,wnt5a,fzd2,-,ENSEMBL_HPMR
626,wnt1,fzd3b,-,ENSEMBL_HPMR
627,wnt5a,fzd4,-,ENSEMBL_HPMR
628,wnt7aa,fzd5,-,ENSEMBL_HPMR
629,wnt4,fzd6,-,ENSEMBL_HPMR
630,wnt5a,fzd7b,-,ENSEMBL_HPMR
631,wnt11,fzd7b,-,ENSEMBL_HPMR
632,wnt1,fzd8a,-,ENSEMBL_HPMR
633,wnt3,fzd8a,-,ENSEMBL_HPMR
634,wnt1,fzd9a,-,ENSEMBL_HPMR
635,gal,galr1a,-,ENSEMBL_HPMR
636,gal,LOC110438944,-,ENSEMBL_HPMR
637,gal,galr2b,-,ENSEMBL_HPMR
638,gcga,gipr,-,ENSEMBL_HPMR
639,gdnfa,gfra1b,-,ENSEMBL_HPMR
640,LOC103910147,gfra1b,-,ENSEMBL_HPMR
641,LOC103910147,gfra2a,-,ENSEMBL_HPMR
642,gdnfa,gfra2a,-,ENSEMBL_HPMR
643,cenps,ghsra,-,ENSEMBL_HPMR
644,gnrh3,gnrhr1,-,ENSEMBL_HPMR
645,col18a1b,gpc1a,-,ENSEMBL_HPMR
646,slit2,gpc1a,-,ENSEMBL_HPMR
647,slit1a,gpc1a,-,ENSEMBL_HPMR
648,adma,gpr182,-,ENSEMBL_HPMR
649,psap,gpr37a,-,ENSEMBL_HPMR
650,psap,gpr37l1b,-,ENSEMBL_HPMR
651,gad1b,grm4,-,ENSEMBL_HPMR
652,nmba,grpr,-,ENSEMBL_HPMR
653,hcrt,hcrtr2,-,ENSEMBL_HPMR
654,shha,hhip,-,ENSEMBL_HPMR
655,ihhb,hhip,-,ENSEMBL_HPMR
656,dhh,hhip,-,ENSEMBL_HPMR
657,has2,hmmr,-,ENSEMBL_HPMR
658,hdc,hrh2a,-,ENSEMBL_HPMR
659,tph1b,htr1ab,-,ENSEMBL_HPMR
660,tph1b,htr1b,-,ENSEMBL_HPMR
661,tph1b,htr2ab,-,ENSEMBL_HPMR
662,tph1b,htr2b,-,ENSEMBL_HPMR
663,tph1b,htr2cl2,-,ENSEMBL_HPMR
664,tph1b,htr4,-,ENSEMBL_HPMR
665,tph1b,htr5aa,-,ENSEMBL_HPMR
666,tph1b,htr6,-,ENSEMBL_HPMR
667,tph1b,htr7a,-,ENSEMBL_HPMR
668,ifnphi2,il10rb,-,ENSEMBL_HPMR
669,ifnphi3,il10rb,-,ENSEMBL_HPMR
670,ifnphi2,crfb16,-,ENSEMBL_HPMR
671,ifnphi3,crfb16,-,ENSEMBL_HPMR
672,ifng1,crfb16,-,ENSEMBL_HPMR
673,igf1,igf1rb,-,ENSEMBL_HPMR
674,igf2b,igf2r,-,ENSEMBL_HPMR
675,il10,crfb4,-,ENSEMBL_HPMR
676,il12ba,il23r,-,ENSEMBL_HPMR
677,il15,il15ra,-,ENSEMBL_HPMR
678,il1b,LOC799279,-,ENSEMBL_HPMR
679,il19l,il20ra,-,ENSEMBL_HPMR
680,il19l,il22ra2,-,ENSEMBL_HPMR
681,il15,il2rb,-,ENSEMBL_HPMR
682,igf2b,insrb,-,ENSEMBL_HPMR
683,insb,insrb,-,ENSEMBL_HPMR
684,nampt3.2,insrb,-,ENSEMBL_HPMR
685,col4a1,itga1,-,ENSEMBL_HPMR
686,col2a1b,itga10,-,ENSEMBL_HPMR
687,col1a1a,itga11b,-,ENSEMBL_HPMR
688,fn1a,itga2.2,-,ENSEMBL_HPMR
689,col2a1b,itga2.2,-,ENSEMBL_HPMR
690,col1a1a,itga2.2,-,ENSEMBL_HPMR
691,fn1a,itga2b,-,ENSEMBL_HPMR
692,fn1a,itga4,-,ENSEMBL_HPMR
693,vcam1b,itga4,-,ENSEMBL_HPMR
694,LOC101884782,itga5,-,ENSEMBL_HPMR
695,col18a1b,itga5,-,ENSEMBL_HPMR
696,vtna,itga5,-,ENSEMBL_HPMR
697,fn1a,itga5,-,ENSEMBL_HPMR
698,adam15,itga5,-,ENSEMBL_HPMR
699,adam17b,itga5,-,ENSEMBL_HPMR
700,adam9,itga6l,-,ENSEMBL_HPMR
701,lamb1b,itga6l,-,ENSEMBL_HPMR
702,fn1a,itga8,-,ENSEMBL_HPMR
703,LOC101884488,itga8,-,ENSEMBL_HPMR
704,adam15,itga9,-,ENSEMBL_HPMR
705,adam12,itga9,-,ENSEMBL_HPMR
706,plg,itga9,-,ENSEMBL_HPMR
707,adam9,itgav,-,ENSEMBL_HPMR
708,c3b.2,zmp:0000001082,-,ENSEMBL_HPMR
709,fga,zmp:0000001082,-,ENSEMBL_HPMR
710,adam12,itgb1b.2,-,ENSEMBL_HPMR
711,col18a1b,itgb1b.2,-,ENSEMBL_HPMR
712,col4a1,itgb1b.2,-,ENSEMBL_HPMR
713,col2a1b,itgb1b.2,-,ENSEMBL_HPMR
714,adam9,itgb1b.2,-,ENSEMBL_HPMR
715,plg,itgb1b.2,-,ENSEMBL_HPMR
716,lama1,itgb1b.2,-,ENSEMBL_HPMR
717,adam17b,itgb1b.2,-,ENSEMBL_HPMR
718,fn1a,itgb1b.2,-,ENSEMBL_HPMR
719,col1a1a,itgb1b.2,-,ENSEMBL_HPMR
720,adam15,itgb1b.2,-,ENSEMBL_HPMR
721,LOC101884488,itgb1b.2,-,ENSEMBL_HPMR
722,vcam1b,itgb1b.2,-,ENSEMBL_HPMR
723,lamb1b,itgb1b.2,-,ENSEMBL_HPMR
724,icam3,itgb2,-,ENSEMBL_HPMR
725,fga,itgb2,-,ENSEMBL_HPMR
726,c3b.2,itgb2,-,ENSEMBL_HPMR
727,vcam1b,itgb2,-,ENSEMBL_HPMR
728,vtna,itgb3b,-,ENSEMBL_HPMR
729,fn1a,itgb3b,-,ENSEMBL_HPMR
730,LOC101884782,itgb3b,-,ENSEMBL_HPMR
731,adam15,itgb3b,-,ENSEMBL_HPMR
732,adam9,itgb5,-,ENSEMBL_HPMR
733,fn1a,itgb6,-,ENSEMBL_HPMR
734,col4a1,itgb8,-,ENSEMBL_HPMR
735,fn1a,itgb8,-,ENSEMBL_HPMR
736,lama1,itgb8,-,ENSEMBL_HPMR
737,ptdss1b,jmjd6,-,ENSEMBL_HPMR
738,vegfc,kdr,-,ENSEMBL_HPMR
739,vegfab,kdr,-,ENSEMBL_HPMR
740,sema6dl,kdr,-,ENSEMBL_HPMR
741,kiss1,kiss1rb,-,ENSEMBL_HPMR
742,kitlga,kitb,-,ENSEMBL_HPMR
743,rspo1,lgr4,-,ENSEMBL_HPMR
744,rspo4,lgr4,-,ENSEMBL_HPMR
745,rspo2,lgr4,-,ENSEMBL_HPMR
746,rspo3,lgr4,-,ENSEMBL_HPMR
747,LOC110438068,lhcgr,-,ENSEMBL_HPMR
748,clcf1,osmr,-,ENSEMBL_HPMR
749,rtn4a,lingo1b,-,ENSEMBL_HPMR
750,omgb,lingo1b,-,ENSEMBL_HPMR
751,lipia,lpar1,-,ENSEMBL_HPMR
752,lipia,lpar2a,-,ENSEMBL_HPMR
753,lipia,lpar4,-,ENSEMBL_HPMR
754,serpine1,lrp1ab,-,ENSEMBL_HPMR
755,serpine2,lrp1ab,-,ENSEMBL_HPMR
756,serping1,lrp1ab,-,ENSEMBL_HPMR
757,plat,lrp1ab,-,ENSEMBL_HPMR
758,tfa,lrp1ab,-,ENSEMBL_HPMR
759,serpinc1,lrp1ab,-,ENSEMBL_HPMR
760,mmp9,lrp1ab,-,ENSEMBL_HPMR
761,lrpap1,lrp1ab,-,ENSEMBL_HPMR
762,c3b.2,lrp1ab,-,ENSEMBL_HPMR
763,tfpia,lrp1ab,-,ENSEMBL_HPMR
764,plaub,lrp1ab,-,ENSEMBL_HPMR
765,hsp90b1,lrp1ab,-,ENSEMBL_HPMR
766,psap,lrp1ab,-,ENSEMBL_HPMR
767,f9b,lrp1ab,-,ENSEMBL_HPMR
768,tfa,spint1a,-,ENSEMBL_HPMR
769,agt,lrp2a,-,ENSEMBL_HPMR
770,apoeb,lrp5,-,ENSEMBL_HPMR
771,wnt7bb,lrp5,-,ENSEMBL_HPMR
772,sost,lrp5,-,ENSEMBL_HPMR
773,wnt3,lrp6,-,ENSEMBL_HPMR
774,rspo1,lrp6,-,ENSEMBL_HPMR
775,sost,lrp6,-,ENSEMBL_HPMR
776,apoeb,lrp8,-,ENSEMBL_HPMR
777,LOC559501,lrrc4cb,-,ENSEMBL_HPMR
778,pomcb,mc1r,-,ENSEMBL_HPMR
779,asip1,mc1r,-,ENSEMBL_HPMR
780,pomcb,mc2r,-,ENSEMBL_HPMR
781,agrp,mc3r,-,ENSEMBL_HPMR
782,agrp,mc4r,-,ENSEMBL_HPMR
783,pomcb,mc5rb,-,ENSEMBL_HPMR
784,pmchl,mchr1b,-,ENSEMBL_HPMR
785,pmchl,mchr2a,-,ENSEMBL_HPMR
786,zp3.2,mertka,-,ENSEMBL_HPMR
787,gas6,mertka,-,ENSEMBL_HPMR
788,sema4d,met,-,ENSEMBL_HPMR
789,hgfa,met,-,ENSEMBL_HPMR
790,sema5a,met,-,ENSEMBL_HPMR
791,asip1,mgrn1a,-,ENSEMBL_HPMR
792,thpo,mpl,-,ENSEMBL_HPMR
793,mst1,mst1ra,-,ENSEMBL_HPMR
794,aanat1,mtnr1ab,-,ENSEMBL_HPMR
795,ntn2,neo1a,-,ENSEMBL_HPMR
796,rgma,neo1a,-,ENSEMBL_HPMR
797,ngfa,ngfra,-,ENSEMBL_HPMR
798,nmba,nmbr,-,ENSEMBL_HPMR
799,nmu,nmur1a,-,ENSEMBL_HPMR
800,dll4,notch1a,-,ENSEMBL_HPMR
801,dla,notch1a,-,ENSEMBL_HPMR
802,dll4,notch3,-,ENSEMBL_HPMR
803,npb,LOC556532,-,ENSEMBL_HPMR
804,npffl,LOC561565,-,ENSEMBL_HPMR
805,nppb,npr2,-,ENSEMBL_HPMR
806,nppc,npr1b,-,ENSEMBL_HPMR
807,nppb,npr1b,-,ENSEMBL_HPMR
808,nppb,npr3,-,ENSEMBL_HPMR
809,npy,npy1r,-,ENSEMBL_HPMR
810,pyya,npy1r,-,ENSEMBL_HPMR
811,npy,npy2r,-,ENSEMBL_HPMR
812,npy,npy4r,-,ENSEMBL_HPMR
813,pyya,npy4r,-,ENSEMBL_HPMR
814,vegfba,nrp1a,-,ENSEMBL_HPMR
815,sema3ab,nrp1a,-,ENSEMBL_HPMR
816,vegfab,nrp1a,-,ENSEMBL_HPMR
817,sema3b,nrp1a,-,ENSEMBL_HPMR
818,pgfb,nrp1a,-,ENSEMBL_HPMR
819,vegfc,nrp2a,-,ENSEMBL_HPMR
820,sema3fb,nrp2a,-,ENSEMBL_HPMR
821,sema3c,nrp2a,-,ENSEMBL_HPMR
822,nlgn2a,nrxn1b,-,ENSEMBL_HPMR
823,nlgn1,nrxn1b,-,ENSEMBL_HPMR
824,nlgn3a,nrxn1b,-,ENSEMBL_HPMR
825,nxph1,nrxn1b,-,ENSEMBL_HPMR
826,LOC563017,nrxn1b,-,ENSEMBL_HPMR
827,LOC563017,nrxn3a,-,ENSEMBL_HPMR
828,nlgn1,nrxn3a,-,ENSEMBL_HPMR
829,nlgn2a,nrxn3a,-,ENSEMBL_HPMR
830,nlgn3a,nrxn3a,-,ENSEMBL_HPMR
831,nxph1,nrxn3a,-,ENSEMBL_HPMR
832,ngfa,ntrk1,-,ENSEMBL_HPMR
833,bdnf,ntrk2b,-,ENSEMBL_HPMR
834,ntf3,ntrk3a,-,ENSEMBL_HPMR
835,nts,ntsr1,-,ENSEMBL_HPMR
836,penka,ogfr1,-,ENSEMBL_HPMR
837,pomcb,oprd1b,-,ENSEMBL_HPMR
838,pdyn,oprk1,-,ENSEMBL_HPMR
839,pomcb,oprk1,-,ENSEMBL_HPMR
840,pnocb,oprl1,-,ENSEMBL_HPMR
841,pomcb,oprm1,-,ENSEMBL_HPMR
842,avp,oxtrl,-,ENSEMBL_HPMR
843,pdgfab,pdgfra,-,ENSEMBL_HPMR
844,si:ch211-79m20.1,pdgfra,-,ENSEMBL_HPMR
845,pdgfc,pdgfra,-,ENSEMBL_HPMR
846,pdgfd,pdgfrb,-,ENSEMBL_HPMR
847,si:ch211-79m20.1,pdgfrb,-,ENSEMBL_HPMR
848,sema3ab,plxna1a,-,ENSEMBL_HPMR
849,sema6dl,plxna1a,-,ENSEMBL_HPMR
850,sema3ab,plxna2,-,ENSEMBL_HPMR
851,sema3fb,plxna3,-,ENSEMBL_HPMR
852,sema3ab,plxna4,-,ENSEMBL_HPMR
853,sema4d,plxnb1a,-,ENSEMBL_HPMR
854,sema4d,plxnb2a.3,-,ENSEMBL_HPMR
855,sema5a,plxnb3,-,ENSEMBL_HPMR
856,sema7a,plxnc1,-,ENSEMBL_HPMR
857,prlh2,si:dkey-202l22.3,-,ENSEMBL_HPMR
858,prl,prlra,-,ENSEMBL_HPMR
859,shha,ptch1,-,ENSEMBL_HPMR
860,dhh,ptch1,-,ENSEMBL_HPMR
861,ihhb,ptch2,-,ENSEMBL_HPMR
862,pth1a,pth1r,-,ENSEMBL_HPMR
863,pthlhb,pth1r,-,ENSEMBL_HPMR
864,pth1a,pth2rb,-,ENSEMBL_HPMR
865,pth2,pth2rb,-,ENSEMBL_HPMR
866,nid1a,ptprfa,-,ENSEMBL_HPMR
867,hspg2,ptprsa,-,ENSEMBL_HPMR
868,ptn,ptprz1b,-,ENSEMBL_HPMR
869,calca,ramp1,-,ENSEMBL_HPMR
870,adm2b,ramp1,-,ENSEMBL_HPMR
871,adma,ramp2,-,ENSEMBL_HPMR
872,gdnfa,ret,-,ENSEMBL_HPMR
873,LOC103910147,ret,-,ENSEMBL_HPMR
874,slit2,robo1,-,ENSEMBL_HPMR
875,slit1a,robo1,-,ENSEMBL_HPMR
876,ncam1b,robo1,-,ENSEMBL_HPMR
877,slit2,robo2,-,ENSEMBL_HPMR
878,ncam1b,zgc:77784,-,ENSEMBL_HPMR
879,gdf5,ror2,-,ENSEMBL_HPMR
880,lamb2,rpsa,-,ENSEMBL_HPMR
881,lama1,rpsa,-,ENSEMBL_HPMR
882,rtn4a,rtn4r,-,ENSEMBL_HPMR
883,rln3b,rxfp1,-,ENSEMBL_HPMR
884,wnt3,ryk,-,ENSEMBL_HPMR
885,wnt1,ryk,-,ENSEMBL_HPMR
886,wnt5a,ryk,-,ENSEMBL_HPMR
887,ptdss1b,scarb1,-,ENSEMBL_HPMR
888,fn1a,sdc2,-,ENSEMBL_HPMR
889,adam12,sdc4,-,ENSEMBL_HPMR
890,shha,smo,-,ENSEMBL_HPMR
891,apoeb,sorl1,-,ENSEMBL_HPMR
892,ngfa,sort1b,-,ENSEMBL_HPMR
893,sst2,sstr1a,-,ENSEMBL_HPMR
894,cenps,sstr1a,-,ENSEMBL_HPMR
895,cenps,sstr2b,-,ENSEMBL_HPMR
896,sst2,sstr2b,-,ENSEMBL_HPMR
897,cenps,si:zfos-169g10.2,-,ENSEMBL_HPMR
898,sst2,si:zfos-169g10.2,-,ENSEMBL_HPMR
899,tac4,tacr1a,-,ENSEMBL_HPMR
900,tac3a,tacr1a,-,ENSEMBL_HPMR
901,tac3a,tacr2,-,ENSEMBL_HPMR
902,tac4,tacr2,-,ENSEMBL_HPMR
903,tac3a,tacr3a,-,ENSEMBL_HPMR
904,tac4,tacr3a,-,ENSEMBL_HPMR
905,angpt1,tek,-,ENSEMBL_HPMR
906,angpt2a,tek,-,ENSEMBL_HPMR
907,zgc:172271,tfr1b,-,ENSEMBL_HPMR
908,gdf9,tgfbr1a,-,ENSEMBL_HPMR
909,tgfb1a,tgfbr1a,-,ENSEMBL_HPMR
910,tgfb2,tgfbr1a,-,ENSEMBL_HPMR
911,tgfb1a,tgfbr2a,-,ENSEMBL_HPMR
912,tgfb2,tgfbr2a,-,ENSEMBL_HPMR
913,tgfb3,tgfbr2a,-,ENSEMBL_HPMR
914,tgfb2,tgfbr3,-,ENSEMBL_HPMR
915,inha,tgfbr3,-,ENSEMBL_HPMR
916,angpt1,tie1,-,ENSEMBL_HPMR
917,rtn4a,tnfrsf19,-,ENSEMBL_HPMR
918,tnfb,fas,-,ENSEMBL_HPMR
919,tnfb,tnfrsf21,-,ENSEMBL_HPMR
920,trh,trhrb,-,ENSEMBL_HPMR
921,LOC100001596,tshr,-,ENSEMBL_HPMR
922,gpha2,tshr,-,ENSEMBL_HPMR
923,pros1,tyro3,-,ENSEMBL_HPMR
924,gas6,tyro3,-,ENSEMBL_HPMR
925,ntn4,unc5a,-,ENSEMBL_HPMR
926,ntn1a,si:ch73-72b7.1,-,ENSEMBL_HPMR
927,vipb,vipr1b,-,ENSEMBL_HPMR
