name,residual,influence,b_nbaths,b_nbeds,b_area,b_age,sq_cc_nbaths,sq_cc_nbeds,sq_cc_area,sq_cc_age
3.607000000000000000e+03,-1.415807470643584765e+01,1.480202472470551756e-01,5.181906988171518691e+01,-3.759132811314914591e+01,7.152002187835729274e-02,5.746178383717952531e-01,3.494268830205275833e+01,2.407511906365712662e+01,4.553942227769391254e-02,9.099251460834422156e-01
3.608000000000000000e+03,-5.429838606315101401e+00,5.305298007956193301e-02,3.305724895165604238e+01,-1.937710334959762193e+01,6.854725723936419546e-02,1.835468481611320923e-01,3.771185664122931769e+01,2.693553582484231868e+01,4.311876754801226286e-02,9.677698705248479749e-01
3.609000000000000000e+03,-3.155394000849958047e+02,7.545455674032999771e-02,-3.779447836078563228e+01,-7.788378706358773229e+01,2.866350950789772201e-01,-3.055277050579803255e-01,2.493066760529212544e+01,1.800272653074273776e+01,1.965226055439981204e-02,6.091596888575124824e-01
3.610000000000000000e+03,-1.101247338436903931e+02,1.463610438594835639e-01,1.885056200590786375e+02,-1.231408835211599779e+02,7.657808488373875344e-02,5.719983568695407028e-01,2.480020352387116489e+01,1.920947801779443509e+01,2.378937341208019543e-02,4.015328273066604003e-01
3.611000000000000000e+03,-4.128499929187245243e+01,2.616347954767139217e-01,2.312571094640706804e+01,-4.114927540166533504e+01,1.537658235885015212e-01,-3.711574285586260458e-01,3.079200309915840350e+01,2.304543362346309365e+01,3.726910110537431930e-02,3.843961616959493122e-01
3.612000000000000000e+03,-1.408996460646207538e+00,1.168506844794570398e-01,8.489779713394257854e+00,6.482540492405141741e+00,3.569691237400359624e-02,9.495591043698985156e-02,3.845172762060639826e+01,2.669107834224902476e+01,7.461032701159178715e-02,6.150805796460420138e-01
3.613000000000000000e+03,-8.836864905924070968e+01,1.671708027815139164e-01,6.717634710896828842e+00,-1.154006294174407721e+01,8.037367994637531488e-02,1.742164877395667721e-01,3.176840358302170486e+01,2.214734631305932666e+01,4.438155760240586334e-02,7.872550059557461566e-01
3.614000000000000000e+03,-8.635173674799622745e+01,3.802580851173500975e-02,2.793826169316493946e+01,2.730818364011987853e+01,1.129626272836963402e-01,-4.426219675250718133e+00,3.690965643180287259e+01,2.451977357043011807e+01,3.922281814304003772e-02,1.230396807890228539e+00
3.615000000000000000e+03,1.361063625870450267e+01,3.912636653090206806e-02,1.455869794941495243e+01,5.853741487948761701e+00,2.747206686168407463e-02,-5.648632474832818162e-02,3.224949230160382285e+01,2.377326720018456996e+01,6.378209601002153561e-02,7.032721370090960766e-01
3.616000000000000000e+03,-4.015094487003260326e+01,1.054547535241566469e-01,2.162295581896677987e+01,-3.231736351131315388e+01,1.331567050920230144e-01,-6.732500407294029765e-01,2.517999595675790303e+01,1.794927507435584602e+01,2.647117180695116728e-02,5.066431633157640890e-01
3.617000000000000000e+03,-1.621146109023811732e+00,4.236348766869552085e-02,3.225626930890589961e+01,-6.632634541422444840e+01,2.257434187258009206e-01,-1.538818500093142028e+00,2.540344748621867765e+01,1.942960394810644331e+01,2.546194301865475559e-02,5.687329403495400282e-01
3.618000000000000000e+03,-1.010866290442758668e+02,3.921930988398734108e-01,-3.526429579796484859e+00,-4.649256318961443668e+01,2.237054109269172031e-01,-1.996019834138369475e+00,2.897731045582104059e+01,1.765770813757062996e+01,3.102909837713679550e-02,6.310157137578453757e-01
3.619000000000000000e+03,3.844634409049123747e+01,5.104970147705917283e-02,3.861672304068817141e+01,-1.686710672310156767e+01,6.608729215730933804e-02,-2.453188561841102289e-01,3.303710420635183453e+01,2.278926242629543353e+01,4.230809179236966200e-02,4.619490837189935695e-01
3.620000000000000000e+03,-7.290669140143167226e+01,4.701670345231243053e-02,-2.624835072892931720e+00,-2.461371734541918599e+01,1.476930494546872807e-01,-4.304064950354481445e-01,4.091133284049220720e+01,2.957457386894007101e+01,6.602928463584975538e-02,8.360159266409777912e-01
3.621000000000000000e+03,-5.083629418950663137e+01,5.215587815723350673e-02,5.346634851201226724e+00,-6.613166983849067648e+00,1.077103129667690840e-01,-8.186879606532314613e-01,3.037644109469097842e+01,2.341618101674318453e+01,4.089518160831703830e-02,5.818447346046290436e-01
3.622000000000000000e+03,-4.457415849677457800e+02,1.200355929294613655e-01,-7.161118028856512296e+01,7.745289489067221922e+00,2.665735450011957886e-01,-2.354081444017531943e+00,3.367863584839339808e+01,2.547284077710859407e+01,3.743505139872049109e-02,5.778954064784657119e-01
3.623000000000000000e+03,7.659908742107391788e+01,1.045869102483769769e-01,6.650089020747395807e+01,2.707060573794029423e+01,8.516154285238422550e-02,-3.437528694405390883e+00,2.390430678544625920e+01,1.906409747314831193e+01,2.989677212978587850e-02,5.297271311190063781e-01
3.624000000000000000e+03,-8.987603408898266366e+00,7.293690225945519134e-02,1.793963214565322062e+01,-1.978388046689052970e+01,1.260139039198363287e-01,-6.449013382923398652e-01,3.529409169891994225e+01,2.494240055797101263e+01,5.128813499012588317e-02,8.618667900358323308e-01
3.625000000000000000e+03,-1.530359707431963443e+02,2.505894006114358155e-02,6.950629332920392756e+00,9.484939700809036367e-01,1.411436829442514473e-01,-9.127361668256908089e-01,2.616509149008629009e+01,1.984355493783419178e+01,3.397047053595458888e-02,4.350871485086181267e-01
3.626000000000000000e+03,-4.184751728757559874e+01,1.273504653090668237e-01,1.835347722612205956e+01,-1.536158947581558465e+01,5.749130659613228833e-02,7.690366456844019982e-01,3.282075345394504495e+01,2.469040414419700014e+01,5.924773522629880190e-02,8.960314442501824406e-01
3.627000000000000000e+03,-8.501554319926469816e-01,4.126837190598765803e-02,1.256874968034313866e+00,-1.955122797472208518e+00,9.053255076115927780e-02,-3.125738450895189091e-01,3.966723629805957785e+01,2.478781732656320003e+01,5.454227546202910365e-02,8.749788022147479971e-01
3.628000000000000000e+03,-1.210684884693255015e+01,3.640737031688332653e-02,-1.343501618642079976e+01,-2.994473478378692377e+01,1.661943945401578859e-01,-2.224632880371228971e-01,3.326769447220507203e+01,2.228201416451002714e+01,4.114926129658756648e-02,5.185751256496345940e-01
3.629000000000000000e+03,-4.996918910645192113e+00,3.961354236342141261e-02,5.287270526988525887e+01,-3.868939204968940970e+01,1.434694498740127222e-01,-1.332555217180643847e+00,3.016355464023035537e+01,1.773674530202526256e+01,4.314414740229314399e-02,6.280897208431417411e-01
3.630000000000000000e+03,5.051428411273997199e+01,3.831549636717551666e-02,-6.787985127784976314e+00,-1.835489757913965292e+01,1.755865049160890701e-01,-8.002122206361468315e-01,2.965825894042577460e+01,2.271718415224243159e+01,3.531236521852521015e-02,5.045227879657626646e-01
3.631000000000000000e+03,-3.229342565246838603e+00,1.291329516248325426e-01,-8.097821549785393813e+00,-3.427458231050260906e+01,1.622294607411683132e-01,-8.278960531174256454e-02,5.012172878906476114e+01,2.613068285037564209e+01,6.179078816674606761e-02,6.974612170227110219e-01
3.632000000000000000e+03,-3.672388901637792458e+01,5.824633566461377004e-02,3.657154466927447345e+01,1.114598570804245625e+00,5.273714958800532204e-02,-5.228415318677841483e-01,3.448763866391393407e+01,2.099220497457011803e+01,4.532829466990337397e-02,5.375844426835585388e-01
3.633000000000000000e+03,2.211283006699000708e+01,4.630001424644438618e-02,1.016957842652976574e+01,8.815465786935316572e+00,2.751363089935985121e-02,-2.286330281966111599e-01,4.013829057540561962e+01,2.779916711017514785e+01,5.359199906684553733e-02,5.544565397319352051e-01
3.634000000000000000e+03,4.556605499894584455e+01,2.824215284538528908e-02,2.624948899608580888e+01,-2.001174327622972271e+01,1.176329331819329915e-01,-8.382963656795359153e-01,3.343507596077986221e+01,2.457761538068292850e+01,3.895817131206170958e-02,5.408913319628940730e-01
3.635000000000000000e+03,-3.049865161410188819e+01,3.786978418723509904e-02,3.752551058353836311e+01,-2.649479865441889004e+01,1.315045630148043432e-01,-1.577729365937188710e+00,2.266201634931204723e+01,1.922426449895332468e+01,2.466760771575571623e-02,6.179911579496896179e-01
3.636000000000000000e+03,2.468227495653712822e+01,9.598440201637534197e-02,5.733056927083111987e+00,1.861512184209619392e+00,8.013010478143406390e-02,-4.270136588576936010e-01,3.375430311215032475e+01,2.138599623655477089e+01,4.090766784597649891e-02,7.517184010344575285e-01
3.637000000000000000e+03,-1.112816046840748641e+01,4.943019797850563002e-01,-8.585228811045602981e+00,-1.005480610271514763e+01,1.367240918342675915e-01,-4.140520377698844179e-01,3.151695143313527581e+01,2.450611766014815274e+01,4.501958231727355014e-02,5.177105268372430569e-01
3.638000000000000000e+03,2.424718335334785024e+01,1.683391286468214343e-01,3.544312360568376619e+01,-4.935846628839105854e+00,4.544271619386394678e-02,-1.134052754879046332e-01,4.645491478567296895e+01,3.239228005664785570e+01,8.798193182831297310e-02,3.574587621411831617e-01
3.639000000000000000e+03,-7.921521642671677910e+00,4.682264161942640418e-02,1.018736791338162107e+01,-1.071077131950541528e+01,9.423618182159052004e-02,-1.069591721787036542e-01,3.094462369795322587e+01,2.054664843224639625e+01,4.123052754689241622e-02,8.209377596891382911e-01
3.640000000000000000e+03,-9.152282523546827520e+01,7.642177406276268181e-02,1.288922540434071706e+01,5.924081033671274810e+00,8.547712380008469502e-02,-9.141759099414576983e-01,3.755238869912949440e+01,2.278992676403590067e+01,5.103383785710045167e-02,7.618315617193450739e-01
3.641000000000000000e+03,6.773333052295453172e+01,5.591464632844189708e-02,1.067960469474893337e+01,1.035796019774987187e+01,3.132374737304911144e-02,-5.312317448730084768e-03,3.536660612561679784e+01,2.550435997164689539e+01,6.807070825997953156e-02,5.520298682465312190e-01
3.642000000000000000e+03,-9.779145325498473085e+01,2.851329969421158295e-02,-8.499517520873665433e+01,3.626648916212197804e+01,2.677492473663337091e-01,-2.651842350787191549e+00,2.650041646745971491e+01,2.078289062807595755e+01,3.106131225828856479e-02,4.410518117335059940e-01
3.643000000000000000e+03,-2.233881745558306875e+00,2.163652693781757674e-01,4.132144969597933937e+01,-1.503011691790985793e+01,5.364585932005411922e-02,1.360143798920523395e-01,3.305377802171965129e+01,2.272192650184209839e+01,4.105507938700803799e-02,7.432085160220913700e-01
3.644000000000000000e+03,3.465732406281595956e+00,6.679197030419248282e-02,2.081138499999547165e+01,-1.435962524070805202e+01,9.138562314910494977e-02,-2.944907550756721837e-01,3.761810932877033054e+01,2.929280758460066991e+01,5.186794853885960677e-02,4.719711698745718831e-01
3.645000000000000000e+03,4.875653066784664702e+01,6.980167064207362659e-02,7.562090695720905842e+01,3.186572301557208320e+01,7.024016576822897373e-02,-3.680730044309282523e+00,2.392102739110144327e+01,1.994335127751318382e+01,3.023286583707047309e-02,5.477077054384061894e-01
3.646000000000000000e+03,8.979048746881318266e+01,1.481530876756182447e-01,2.533567032510294226e+01,-1.452988297525946848e+01,1.275367611895852904e-01,-7.716895992394194881e-01,2.643676144392719962e+01,2.039787617055439028e+01,3.233800978325603731e-02,4.163743621106454351e-01
3.647000000000000000e+03,7.585375150363532271e+00,8.604480914733979302e-02,3.222313602042220282e+00,2.037755542960313804e+00,8.082240382103328402e-02,-4.107092284471752786e-01,3.850901561547724583e+01,2.660627268128452272e+01,6.944161830240298816e-02,4.365104098495188323e-01
3.648000000000000000e+03,3.366375109174882141e+00,8.273634793313684732e-02,2.648126837931496880e+01,-1.246689702090241880e+01,8.350674038408868738e-02,-5.372063001415596784e-01,3.092046850677808223e+01,2.383899002987321580e+01,4.071421090200189746e-02,7.600488989182490052e-01
3.649000000000000000e+03,2.719295321907111429e-02,2.858459052929222810e-02,5.942229835150421025e-01,1.191792917717144462e+00,8.884322071830477729e-02,-4.620053166530483368e-01,3.690104911391256337e+01,2.512153240858818393e+01,6.241382715263858738e-02,9.550570085882288396e-01
3.650000000000000000e+03,-2.846580137181911141e+01,1.260227987811267658e-01,9.807032722020190363e+01,7.700944542160826245e+01,1.090250601754282067e-01,-6.166115745714749963e+00,1.839387201452210974e+01,2.009316880308815101e+01,1.739085069447952880e-02,4.655095593664172471e-01
3.651000000000000000e+03,-4.224669142108876940e+01,6.048460140578827693e-02,-7.479714070480094179e+00,1.387608312163077073e+01,8.167087808977746555e-02,-6.377271360713172577e-01,4.323994292167202502e+01,2.644240169315484223e+01,5.503688580935259256e-02,9.243997293262448123e-01
3.652000000000000000e+03,-1.010678380642018936e+01,2.011198330730219405e-02,8.331421836549885995e+00,1.143815542128667673e+01,4.416445562823080595e-02,-1.728540893294170933e-01,3.886856555993642814e+01,2.585419948683593816e+01,6.696781550107308578e-02,6.424378882440028304e-01
3.653000000000000000e+03,3.412807898144552610e+01,1.676114979215078682e-01,1.824188711619109426e+01,-1.640478761644363459e+01,1.031812521917233605e-01,-6.043553488439651344e-01,3.294410906124456773e+01,2.424975749783713752e+01,3.815583629175967745e-02,1.017449447241481675e+00
3.654000000000000000e+03,-4.596000823584290629e+00,2.914566479380044373e-02,2.081086640384452124e+01,-1.251304765251559736e+01,1.387338078087423376e-01,-1.777479310447310556e+00,3.099419866975831894e+01,2.032237723643896388e+01,3.266117791452095853e-02,8.742135892614774084e-01
3.655000000000000000e+03,-2.757953672707989767e+01,2.954833376671851530e-01,1.950936554514389343e+01,-1.757433644285818275e+01,1.192933754090549081e-01,-6.823831530144448543e-01,3.607217490869957288e+01,2.508064059283904612e+01,5.174940848933692883e-02,8.495725673061259586e-01
3.656000000000000000e+03,-7.311311309610186981e+01,3.428256351630509791e-02,9.532998441169738157e+00,-1.367065294584699586e+01,1.724251090724192026e-01,-2.328119613329361126e+00,3.202453810531206102e+01,2.698231928810653102e+01,3.834297844022971358e-02,8.824846298179135351e-01
3.657000000000000000e+03,-5.471872088113701693e+01,1.536677427933317575e-01,1.295486628057572887e+01,9.448131298471086126e+00,6.648840060795951912e-02,-6.964096815946090313e-01,3.525656115064937524e+01,2.877945447107531152e+01,5.968654436618811565e-02,6.690513595080891385e-01
3.658000000000000000e+03,-8.586626299431281950e+01,6.785218845713959779e-02,-3.011666162103750821e+01,-2.498187643901704647e+01,2.370856211347694420e-01,-7.835279978058955486e-01,2.748514839558945866e+01,2.221241170075010984e+01,3.614386736386501764e-02,4.630786690409053330e-01
3.659000000000000000e+03,-2.113852804840121280e+00,6.889211896189359474e-02,-3.433105380337050150e+00,5.760925538316286953e+00,7.482708943807148128e-02,-2.367821773407309260e-01,2.720829727952013144e+01,1.820992251720516464e+01,5.086943340616641163e-02,4.756169133429383744e-01
3.660000000000000000e+03,3.907250053046793425e+01,9.284086171500409435e-02,2.920141000985854163e+00,-1.302537811849571447e+01,9.571030850376685550e-02,1.247701160394729669e-01,3.769812713515761260e+01,3.236058575733289189e+01,9.315179031870766957e-02,9.058038684988880540e-01
3.661000000000000000e+03,-2.692241887161401337e+01,5.416612992462666032e-02,-1.356252554566468120e+02,5.433539590080565773e+01,3.449013615207607852e-01,-3.840156932697882830e+00,2.399117265468416704e+01,2.168804735721251475e+01,2.650059776012969603e-02,5.077462216050160349e-01
3.662000000000000000e+03,-1.111711871247030103e+01,3.089794693153823796e-02,1.631545216266149367e+01,8.771618315537192956e-01,4.952568497133826020e-02,-1.542971041209813821e-01,4.348597775864825365e+01,2.435826774582208998e+01,7.400045707327029820e-02,3.306874957076138544e-01
3.663000000000000000e+03,-3.087840077408699813e+00,3.300431031102078749e-02,-2.179595378707769981e+01,9.041560678309330967e+00,8.510620504201311942e-02,-3.538616037319713414e-01,3.849505177475108297e+01,2.628358879035144113e+01,6.849127683323542881e-02,7.658957953391288820e-01
3.664000000000000000e+03,-2.812385822417222059e+01,8.450922269557006872e-02,2.467094492373545478e+01,-1.394472747419578873e+01,1.050859404632758232e-01,-6.743937930100791789e-01,4.115370486664524918e+01,2.408162212294051585e+01,4.924233436770990985e-02,5.534036457708926271e-01
3.665000000000000000e+03,2.829751177078787805e+01,3.871297137615592465e-02,-1.314302138268036657e+00,-1.398818873645570449e+00,1.159244514312577079e-01,-5.266170309744897526e-01,2.689794375118011160e+01,2.259507519793356423e+01,3.061489445083504998e-02,5.145629061222399825e-01
3.666000000000000000e+03,-3.664567590085395921e+01,3.470651311957369256e-02,-1.156371570880964406e+01,2.144454369149228157e+00,7.706984422050754124e-02,-1.227651087805970292e-01,3.742454558654183927e+01,2.471804480632537704e+01,7.142944648677132524e-02,5.190663411404196070e-01
3.667000000000000000e+03,-1.883748653910845405e+01,2.158467624151503422e-02,-1.913339946210906817e+01,-2.533954979135508978e+01,2.302637435242519959e-01,-2.404497704076141495e+00,3.367408464829578918e+01,1.883410511613431737e+01,3.235996591630040803e-02,8.793060443980718066e-01
3.668000000000000000e+03,5.464268135558054951e+01,6.637488450564457687e-02,4.745456546949661458e+01,-2.220766535376435158e+01,9.967455879312042688e-02,-6.449368249972736722e-01,3.249154604820697045e+01,2.345150583199801275e+01,3.642787683463804410e-02,4.095639248916314035e-01
3.669000000000000000e+03,9.323572669457087514e+00,9.794869751983746597e-02,3.141801594594067382e+01,-4.047377185738631056e+01,1.569979317795837381e-01,-6.879618827705924478e-01,3.641713871267610614e+01,2.200319189613549398e+01,4.915395374198777700e-02,4.608273799564036044e-01
3.670000000000000000e+03,1.903585410170273917e+01,1.866728006187938216e-01,2.111463955615993626e+01,-6.461259640617416267e+01,1.868819958101618495e-01,-2.165775661694118726e-01,3.475233458948206078e+01,2.663722727607777330e+01,4.399073771148238887e-02,6.864684115988108903e-01
3.671000000000000000e+03,5.206618530651157073e+01,1.170045859768437668e-01,1.481574477866021056e+01,-1.100638442007306317e+01,1.004629104988429278e-01,-5.728816690381707266e-01,4.790245056918207922e+01,2.815890652917847703e+01,5.239206465717069494e-02,8.531697583415255304e-01
3.672000000000000000e+03,-2.348140776726745571e+01,3.992179941795967468e-02,1.686424885056631240e+01,3.990071290911562318e+00,6.623064718333225576e-02,-5.083907178953727124e-01,2.839171581897128860e+01,2.348538544778509518e+01,5.200786743040242827e-02,7.145588631043027217e-01
3.673000000000000000e+03,1.042313416937021486e+01,5.014519387575996218e-02,-1.550588490942255149e+00,-1.107046621264466069e+00,1.154951876019324475e-01,-5.213338110876162279e-01,2.708595235504790466e+01,2.269231018079554119e+01,3.070492629749000182e-02,5.169301478634990010e-01
3.674000000000000000e+03,-3.433563352864213414e+01,1.731496001339193624e-01,2.135848535435980011e+01,-6.559277738034356986e-01,7.592208253585594480e-02,-6.583736202438084106e-01,3.808351079348432933e+01,2.270790936813776639e+01,4.959410619461505909e-02,8.047555174394397381e-01
3.675000000000000000e+03,4.715917161871530539e+00,6.110101463084765400e-02,7.848258626969673912e+00,-5.453008200383494319e+00,1.228675892853712537e-01,-1.146189385128795646e+00,2.915011397190252751e+01,1.781316417452322654e+01,4.221983746167626284e-02,5.771095210350518645e-01
3.676000000000000000e+03,1.543545492799410113e+00,1.173857484385166516e-01,1.169418692702785023e+01,-1.739470601734325328e+00,1.393088255944106013e-01,-1.130812273582577632e+00,2.892823708440446495e+01,1.965026821649540167e+01,3.287855060679540503e-02,3.915365721084929640e-01
3.677000000000000000e+03,-1.539413901928902817e+02,3.689566767445286860e-02,2.313373565167244550e+01,-4.204701047733721708e+01,1.748082292109247871e-01,-9.084445237747307278e-01,2.762331740708263794e+01,1.903216398430032541e+01,2.816538836625703812e-02,5.061897510635805508e-01
3.678000000000000000e+03,2.882308048917184351e+01,8.778074324673351692e-02,-4.431091897535929292e+01,-1.815803361166373975e+01,2.041676241994914154e-01,-9.273771019291102702e-01,2.708716204618284351e+01,1.843764251863287740e+01,3.188056287309266879e-02,4.541119361756593698e-01
3.679000000000000000e+03,-3.214186924788170074e+01,2.920592187836506051e-02,-6.143626266793626556e+00,2.941580640006535852e+00,9.402279207652231019e-02,-4.344485912446501286e-01,2.755658761682099112e+01,1.824020822186107793e+01,4.983835443332272630e-02,4.605485085356749719e-01
3.680000000000000000e+03,-1.531377021896122983e+02,5.713843539423081597e-02,-2.994267019404062680e+01,2.099680499548792767e+00,1.697471143251543246e-01,-1.452478007674811611e+00,2.448017583696007549e+01,1.811469788645102952e+01,2.981520239519115656e-02,4.819497830605935507e-01
3.681000000000000000e+03,5.162307685517419031e+00,4.641054376496249467e-02,4.475489339073680739e+00,-6.018631621581859825e+00,5.930869720665412487e-02,6.487731335984764369e-01,2.922465884307601414e+01,2.306602946163838297e+01,5.268335162161453394e-02,7.705616460749470376e-01
3.682000000000000000e+03,1.576089448947828942e+01,5.013613553094456443e-02,-3.225251885434534671e-01,1.111266602390515779e+00,8.704466484466079346e-02,-3.747717291122848460e-01,3.877027717648076077e+01,2.522280969383264804e+01,6.720558225607557723e-02,1.071063995409265779e+00
3.683000000000000000e+03,-6.034067690171383447e+00,7.030032456376794636e-02,2.510810689582859467e+01,-4.929096174716806189e+01,1.778505503096344253e-01,-9.908533964808663441e-01,2.667765083048120900e+01,1.934869660843981620e+01,2.612453533531477676e-02,5.239273632764336330e-01
3.684000000000000000e+03,-7.310697397589785851e+01,5.438933536459627377e-02,-1.010882497814727543e+01,-1.605612568527746475e+01,1.731626435171774170e-01,-1.020893228569004663e+00,2.717699685849706626e+01,2.152627456421575047e+01,4.052190801155573785e-02,8.032074976094605301e-01
3.685000000000000000e+03,1.621836440053581896e+01,7.489909099633561274e-02,-4.486899509090909532e+01,-1.152424240767667030e+01,2.129659605067303896e-01,-9.124280238252466813e-01,2.771755743166526997e+01,2.157706604626575952e+01,3.677332969836916848e-02,5.611725435661815142e-01
3.686000000000000000e+03,8.390224156980281123e+00,1.515054569085454439e-01,-2.261573704495015846e+01,7.335853298425544011e+00,9.637275176293616519e-02,-5.218994700294807831e-01,4.228776141014620293e+01,2.731587362640756922e+01,7.109383045472167373e-02,7.088811268288626177e-01
3.687000000000000000e+03,3.745244629211646270e+01,3.029126202144566404e-02,1.433939953545894141e+01,-1.549917047241658352e+00,1.131639607823990562e-01,-1.069938611147572605e+00,2.977198027145678338e+01,2.125148890221300491e+01,3.678354805387466786e-02,7.832432708272024646e-01
3.688000000000000000e+03,-5.542070302784921410e+00,7.857800011294778508e-02,4.519996992528310997e+00,8.909937707249767413e+00,3.989677238459183456e-02,1.611226106011766357e-02,3.739712162057068667e+01,2.701274254632604510e+01,7.056765688940025427e-02,5.864523159507978312e-01
3.689000000000000000e+03,1.530183505336097483e+01,2.260470462224248578e-01,5.215286487942869087e+00,-2.006537735184338089e+01,1.416172032534037117e-01,-6.814030458402182688e-01,3.154623951426020767e+01,2.048537452073260212e+01,3.579231937623084114e-02,8.044158814787927270e-01
3.690000000000000000e+03,-4.044354049432058673e+01,5.797226664186413275e-02,9.951183165619706728e+00,3.274953183647182797e+00,1.163573122559237311e-01,-1.193617102693967702e+00,2.909570875876487506e+01,2.133514325227963937e+01,3.531353507290779098e-02,7.424586461451389008e-01
3.691000000000000000e+03,-7.963064479795977491e+01,2.286132260528728199e-02,1.076958431558878715e+01,-1.617431815463960731e+01,1.662361988812893210e-01,-1.657833116510611271e+00,3.180401730246851244e+01,2.245263922088464170e+01,3.296403849931266172e-02,5.718870938102000867e-01
3.692000000000000000e+03,3.209302270063190576e+00,7.964831700174213047e-02,3.994552416634845571e+01,-1.112688067192845409e+01,3.825799493998891659e-02,3.429182162125523625e-01,3.559760411222004706e+01,2.512164875484105764e+01,4.881749891700725569e-02,7.909593585719663089e-01
3.693000000000000000e+03,-1.239285960990800106e+01,4.145215933380379247e-02,2.525072787345484926e+01,8.382464548928769688e-01,6.539262944434993952e-02,-6.887358207615843497e-01,3.739037265738455318e+01,2.321536825782692048e+01,4.465109391463172733e-02,9.441157924073604324e-01
3.694000000000000000e+03,-8.011664233805802837e+00,1.710710414849406502e-01,-5.878467993840859052e+00,9.531518138313526123e+00,6.625008737403771664e-02,-2.802014948264183736e-02,3.813996193604405249e+01,2.804057901562734756e+01,6.395645036779346038e-02,6.650463150644199128e-01
3.695000000000000000e+03,-3.795915117612773315e+01,9.807401325278558568e-02,-5.698329807178817319e+00,1.455544340392447111e+01,9.847782856197653811e-02,-8.435888897223736693e-01,2.682032045833577527e+01,1.993674952731430139e+01,3.685789426162569549e-02,4.999989580655699872e-01
3.696000000000000000e+03,-7.925028670681032850e+01,8.245459984603904779e-02,1.304117909677162679e+01,-6.585158415323594916e+00,1.054968053251946203e-01,-9.384232425522814891e-01,4.202499363370085916e+01,2.684945296487899924e+01,6.838312833111921674e-02,6.651202489260469308e-01
3.697000000000000000e+03,4.234861813922667295e+01,1.186885975518735259e-01,-1.008116509923198123e+00,5.208446211768791301e+00,1.627007801924824082e-01,-2.146115969300437687e+00,3.776541151281765707e+01,2.354597292651317275e+01,3.993351858496752699e-02,6.103688321265924310e-01
3.698000000000000000e+03,8.734223373315273875e+00,6.813278177648851575e-02,2.665895947866490090e+01,2.763637743392049373e+00,3.559783678589711203e-02,-1.965709612124293404e-01,3.278532979587600948e+01,2.053799416874084471e+01,5.695136777810723416e-02,5.625502875908126033e-01
3.699000000000000000e+03,-1.968022994158840788e+01,1.098033537215595268e-01,1.463519659205629253e+01,8.758586505416785073e+00,6.653902207879304476e-02,-7.295940766092130492e-01,3.516763323603613145e+01,2.851512994251291389e+01,5.932375512018344538e-02,6.745611157930518909e-01
3.700000000000000000e+03,-9.423085411161218872e+01,8.708705052831899884e-02,-5.546173484179738722e+01,-2.263516748506126675e+01,2.994483175826371801e-01,-2.892739412929008491e+00,2.614731536539471435e+01,1.882758751845749856e+01,2.824072299875759334e-02,7.390750250597415416e-01
3.701000000000000000e+03,-2.253400801499211070e+00,5.111172076914309581e-02,3.809413237492682924e+01,4.412788004952442833e+00,3.094911825148796702e-02,-2.213177199332262979e-01,3.551937302359053916e+01,2.511441800977920025e+01,5.193954461861145788e-02,8.058438153332211362e-01
3.702000000000000000e+03,-9.310294045856579714e-01,1.088042867283009613e-01,1.532315006450910388e+01,1.155465410903941681e+01,5.648390166546854441e-02,-6.406580340528318374e-01,3.111371664342902932e+01,2.411197410092334792e+01,5.168037192715312089e-02,6.421000989846605833e-01
3.703000000000000000e+03,-6.016913547187328959e+00,1.698985437213789695e-01,2.671095149888906306e+01,-3.204410324799983556e+00,5.499465725948159134e-02,-2.170655281906014034e-01,3.741240839142632524e+01,2.291314780002965534e+01,5.804482111252904503e-02,6.503127777697260692e-01
3.704000000000000000e+03,7.194820653514433673e+00,1.802183559429296894e-02,2.261115925719073871e+01,-3.678070140488555850e+00,9.524254867233786226e-02,-7.638393150075478699e-01,2.722859384678463357e+01,2.345991261312126497e+01,3.335026313610955223e-02,4.334521082845639861e-01
3.705000000000000000e+03,1.717096533799201552e+01,8.497646406922268469e-02,6.276416318332488586e+00,1.213440314040960288e+01,4.609398429378191997e-02,-1.880778118417364420e-01,4.056617015365268486e+01,2.718442370859412804e+01,6.866092425990739934e-02,6.699087521335433948e-01
3.706000000000000000e+03,-8.515689015815311791e+00,1.167515460066496646e-01,7.251871290444910301e+00,9.321583369551369458e-01,6.459710458108747222e-02,-1.937868942470490630e-01,3.106266074702009305e+01,2.097961166911252562e+01,5.313635001138796582e-02,6.531168330044530013e-01
3.707000000000000000e+03,-1.191233918377412238e+02,1.039696728778956442e-01,-2.536461513930479583e+00,-3.593792898531351199e+01,1.897564465448925708e-01,-1.185326361984408106e+00,2.738209278842721872e+01,2.069792781712257224e+01,3.013907424719335787e-02,5.178406640259697324e-01
3.708000000000000000e+03,-1.553409281025274993e+02,1.202325485597401378e-01,8.094442730714010281e+01,3.106949601737166233e+01,6.465301332286521596e-02,-3.726292895751428080e+00,2.413822569438142196e+01,2.116498831660760516e+01,3.069078389965727502e-02,5.632206609726487789e-01
3.709000000000000000e+03,-1.789002584609226290e+02,1.496793370530469791e-01,3.595231766742241462e+02,-3.811305433020550595e+02,2.657937551846978330e-01,4.633146202353582765e+00,2.760952282439459893e+01,2.939965625428096274e+01,2.468934090982927848e-02,9.293322668734734782e-01
