,from,to,source,database
538,CCL8,CCR1,pharmacology,guide2pharmacology
539,CCL8,CCR5,pharmacology,guide2pharmacology
540,CCL8,CCR2,pharmacology,guide2pharmacology
541,CCL8,CCR3,pharmacology,guide2pharmacology
542,CCL13,CCR1,pharmacology,guide2pharmacology
543,CCL13,CCR5,pharmacology,guide2pharmacology
544,CCL13,CCR2,pharmacology,guide2pharmacology
545,CCL13,CCR3,pharmacology,guide2pharmacology
546,CCL13,CXCR3,pharmacology,guide2pharmacology
547,CCL7,CCR1,pharmacology,guide2pharmacology
548,CCL7,CCR5,pharmacology,guide2pharmacology
549,CCL7,CCR2,pharmacology,guide2pharmacology
550,CCL7,CCR3,pharmacology,guide2pharmacology
551,CCL7,CXCR3,pharmacology,guide2pharmacology
552,CCL11,CCR5,pharmacology,guide2pharmacology
553,CCL11,CCR2,pharmacology,guide2pharmacology
554,CCL11,CCR3,pharmacology,guide2pharmacology
555,CCL11,CXCR3,pharmacology,guide2pharmacology
556,CCL24,CCR2,pharmacology,guide2pharmacology
557,CCL24,CCR3,pharmacology,guide2pharmacology
558,CCL26,CCR2,pharmacology,guide2pharmacology
559,CCL26,CCR3,pharmacology,guide2pharmacology
560,CCL2,CCR5,pharmacology,guide2pharmacology
561,CCL2,CCR2,pharmacology,guide2pharmacology
562,CCL2,CCR3,pharmacology,guide2pharmacology
563,CCL16,HRH4,pharmacology,guide2pharmacology
564,CCL16,CCR5,pharmacology,guide2pharmacology
565,CCL16,CCR2,pharmacology,guide2pharmacology
566,CCL14,CCR1,pharmacology,guide2pharmacology
567,CCL14,CCR5,pharmacology,guide2pharmacology
568,CCL4,CCR1,pharmacology,guide2pharmacology
569,CCL4,CCR5,pharmacology,guide2pharmacology
570,CCL3,CCR1,pharmacology,guide2pharmacology
571,CCL3,CCR5,pharmacology,guide2pharmacology
572,CCL23,CCR1,pharmacology,guide2pharmacology
573,CCL15,CCR1,pharmacology,guide2pharmacology
574,CCL15,CCR3,pharmacology,guide2pharmacology
575,CCL28,CCR10,pharmacology,guide2pharmacology
576,CCL28,CCR3,pharmacology,guide2pharmacology
577,CCL27,CCR10,pharmacology,guide2pharmacology
578,CCL1,CCR8,pharmacology,guide2pharmacology
579,CSF3,CSF1R,pharmacology,guide2pharmacology
580,CSF3,CSF3R,pharmacology,guide2pharmacology
581,CSF1,CSF1R,pharmacology,guide2pharmacology
582,CSF2,CSF2RA,pharmacology,guide2pharmacology
583,CSF2,CSF1R,pharmacology,guide2pharmacology
584,ANGPT4,TEK,pharmacology,guide2pharmacology
585,ANGPT1,TEK,pharmacology,guide2pharmacology
586,CD70,CD27,pharmacology,guide2pharmacology
587,CD40LG,CD40,pharmacology,guide2pharmacology
588,EDA,EDA2R,pharmacology,guide2pharmacology
589,EDA,EDAR,pharmacology,guide2pharmacology
590,EDN2,EDNRA,pharmacology,guide2pharmacology
591,EDN1,EDNRA,pharmacology,guide2pharmacology
592,EDN3,EDNRB,pharmacology,guide2pharmacology
593,EPO,EPOR,pharmacology,guide2pharmacology
594,FASLG,FAS,pharmacology,guide2pharmacology
595,FLT3LG,FLT3,pharmacology,guide2pharmacology
596,CXCL16,CXCR6,pharmacology,guide2pharmacology
597,GALP,GALR1,pharmacology,guide2pharmacology
598,GALP,GALR3,pharmacology,guide2pharmacology
599,GALP,GALR2,pharmacology,guide2pharmacology
600,GAL,GALR1,pharmacology,guide2pharmacology
601,GAL,GALR3,pharmacology,guide2pharmacology
602,GAL,GALR2,pharmacology,guide2pharmacology
603,GAST,CCKAR,pharmacology,guide2pharmacology
604,GAST,CCKBR,pharmacology,guide2pharmacology
605,CCK,CCKAR,pharmacology,guide2pharmacology
606,CCK,CCKBR,pharmacology,guide2pharmacology
607,GCG,GCGR,pharmacology,guide2pharmacology
608,GCG,GLP2R,pharmacology,guide2pharmacology
609,GCG,GLP1R,pharmacology,guide2pharmacology
610,GH2,GHR,pharmacology,guide2pharmacology
611,GH1,GHR,pharmacology,guide2pharmacology
612,GHRL,GHSR,pharmacology,guide2pharmacology
613,GIP,GIPR,pharmacology,guide2pharmacology
614,GNRH2,GNRHR,pharmacology,guide2pharmacology
615,GNRH1,GNRHR,pharmacology,guide2pharmacology
616,HCRT,HCRTR1,pharmacology,guide2pharmacology
617,HCRT,HCRTR2,pharmacology,guide2pharmacology
618,CX3CL1,CX3CR1,pharmacology,guide2pharmacology
619,HGF,MET,pharmacology,guide2pharmacology
620,IGF2,IGF1R,pharmacology,guide2pharmacology
621,IGF1,TRPV2,pharmacology,guide2pharmacology
622,IGF1,IGF1R,pharmacology,guide2pharmacology
623,IL3,IL3RA,pharmacology,guide2pharmacology
624,IL5,IL5RA,pharmacology,guide2pharmacology
625,INS,INSR,pharmacology,guide2pharmacology
626,KISS1,KISS1R,pharmacology,guide2pharmacology
627,KITLG,KIT,pharmacology,guide2pharmacology
628,KNG1,BDKRB1,pharmacology,guide2pharmacology
629,KNG1,BDKRB2,pharmacology,guide2pharmacology
630,LEP,LEPR,pharmacology,guide2pharmacology
631,CXCL13,CXCR5,pharmacology,guide2pharmacology
632,MLN,MLNR,pharmacology,guide2pharmacology
633,MST1,MST1R,pharmacology,guide2pharmacology
634,NDP,FZD4,pharmacology,guide2pharmacology
635,NMB,GRPR,pharmacology,guide2pharmacology
636,NMB,NMBR,pharmacology,guide2pharmacology
637,GRP,GRPR,pharmacology,guide2pharmacology
638,GRP,NMBR,pharmacology,guide2pharmacology
639,NMU,NMUR1,pharmacology,guide2pharmacology
640,NMU,NMUR2,pharmacology,guide2pharmacology
641,NMS,NMUR1,pharmacology,guide2pharmacology
642,NMS,NMUR2,pharmacology,guide2pharmacology
643,NPPC,NPR2,pharmacology,guide2pharmacology
644,NPS,NPSR1,pharmacology,guide2pharmacology
645,NPW,NPBWR1,pharmacology,guide2pharmacology
646,NPW,NPBWR2,pharmacology,guide2pharmacology
647,NPB,NPBWR1,pharmacology,guide2pharmacology
648,NPB,NPBWR2,pharmacology,guide2pharmacology
649,NTF3,NGFR,pharmacology,guide2pharmacology
650,NTF3,NTRK3,pharmacology,guide2pharmacology
651,NGF,NGFR,pharmacology,guide2pharmacology
652,NTF4,NGFR,pharmacology,guide2pharmacology
653,BDNF,NGFR,pharmacology,guide2pharmacology
654,NTS,NTSR1,pharmacology,guide2pharmacology
655,NTS,NTSR2,pharmacology,guide2pharmacology
656,COPA,NTSR2,pharmacology,guide2pharmacology
657,OSTN,NPR3,pharmacology,guide2pharmacology
658,OXT,AVPR2,pharmacology,guide2pharmacology
659,OXT,AVPR1B,pharmacology,guide2pharmacology
660,OXT,OXTR,pharmacology,guide2pharmacology
661,OXT,AVPR1A,pharmacology,guide2pharmacology
662,AVP,AVPR2,pharmacology,guide2pharmacology
663,AVP,AVPR1B,pharmacology,guide2pharmacology
664,AVP,OXTR,pharmacology,guide2pharmacology
665,AVP,AVPR1A,pharmacology,guide2pharmacology
666,PMCH,MCHR1,pharmacology,guide2pharmacology
667,PMCH,MCHR2,pharmacology,guide2pharmacology
668,PNOC,OPRL1,pharmacology,guide2pharmacology
669,ARF1,PLD2,pharmacology,guide2pharmacology
670,NPPB,NPR1,pharmacology,guide2pharmacology
671,NPPA,NPR1,pharmacology,guide2pharmacology
672,CSH2,PRLR,pharmacology,guide2pharmacology
673,CSHL1,PRLR,pharmacology,guide2pharmacology
674,PRL,PRLR,pharmacology,guide2pharmacology
675,CSH1,PRLR,pharmacology,guide2pharmacology
676,PROK2,PROKR1,pharmacology,guide2pharmacology
677,PROK2,PROKR2,pharmacology,guide2pharmacology
678,PROK1,PROKR1,pharmacology,guide2pharmacology
679,PROK1,PROKR2,pharmacology,guide2pharmacology
680,PROS1,TYRO3,pharmacology,guide2pharmacology
681,PROS1,AXL,pharmacology,guide2pharmacology
682,GAS6,MERTK,pharmacology,guide2pharmacology
683,GAS6,TYRO3,pharmacology,guide2pharmacology
684,GAS6,AXL,pharmacology,guide2pharmacology
685,PSAP,GPR37,pharmacology,guide2pharmacology
686,PSAP,GPR37L1,pharmacology,guide2pharmacology
687,PTH2,PTH2R,pharmacology,guide2pharmacology
688,PTH2,PTH1R,pharmacology,guide2pharmacology
689,PTHLH,PRLHR,pharmacology,guide2pharmacology
690,PTHLH,PTH2R,pharmacology,guide2pharmacology
691,PTHLH,PTH1R,pharmacology,guide2pharmacology
692,PRLH,PRLHR,pharmacology,guide2pharmacology
693,NPY,NPY1R,pharmacology,guide2pharmacology
694,NPY,NPY5R,pharmacology,guide2pharmacology
695,NPY,NPY4R,pharmacology,guide2pharmacology
696,NPY,NPY2R,pharmacology,guide2pharmacology
697,NPY,PRLHR,pharmacology,guide2pharmacology
698,PYY,NPY1R,pharmacology,guide2pharmacology
699,PYY,NPY5R,pharmacology,guide2pharmacology
700,PYY,NPY4R,pharmacology,guide2pharmacology
701,PYY,NPY2R,pharmacology,guide2pharmacology
702,PPY,NPFFR1,pharmacology,guide2pharmacology
703,PPY,NPFFR2,pharmacology,guide2pharmacology
704,PPY,NPY1R,pharmacology,guide2pharmacology
705,PPY,NPY5R,pharmacology,guide2pharmacology
706,PPY,NPY4R,pharmacology,guide2pharmacology
707,NPVF,NPFFR1,pharmacology,guide2pharmacology
708,NPVF,NPFFR2,pharmacology,guide2pharmacology
709,NPFF,MAS1,pharmacology,guide2pharmacology
710,NPFF,NPFFR1,pharmacology,guide2pharmacology
711,NPFF,NPFFR2,pharmacology,guide2pharmacology
712,AGT,AGTR1,pharmacology,guide2pharmacology
713,AGT,AGTR2,pharmacology,guide2pharmacology
714,AGT,MAS1,pharmacology,guide2pharmacology
715,TAC3,TACR2,pharmacology,guide2pharmacology
716,TAC3,TACR3,pharmacology,guide2pharmacology
717,TAC3,TACR1,pharmacology,guide2pharmacology
718,TAC4,TACR2,pharmacology,guide2pharmacology
719,TAC4,TACR3,pharmacology,guide2pharmacology
720,TAC4,TACR1,pharmacology,guide2pharmacology
721,TAC1,TACR2,pharmacology,guide2pharmacology
722,TAC1,TACR3,pharmacology,guide2pharmacology
723,TAC1,TACR1,pharmacology,guide2pharmacology
724,THPO,MPL,pharmacology,guide2pharmacology
725,TNFSF10,TNFRSF10B,pharmacology,guide2pharmacology
726,TNFSF10,TNFRSF10A,pharmacology,guide2pharmacology
727,TNFSF11,TNFRSF11A,pharmacology,guide2pharmacology
728,TNFSF12,TNFRSF12A,pharmacology,guide2pharmacology
729,TNFSF13B,TNFRSF17,pharmacology,guide2pharmacology
730,TNFSF13B,TNFRSF13C,pharmacology,guide2pharmacology
731,TNFSF13B,TNFRSF13B,pharmacology,guide2pharmacology
732,TNFSF13,TNFRSF17,pharmacology,guide2pharmacology
733,TNFSF14,TNFRSF14,pharmacology,guide2pharmacology
734,TNFSF14,LTBR,pharmacology,guide2pharmacology
735,BTLA,TNFRSF14,pharmacology,guide2pharmacology
736,LTA,TNFRSF1A,pharmacology,guide2pharmacology
737,LTA,TNFRSF1B,pharmacology,guide2pharmacology
738,LTA,TNFRSF14,pharmacology,guide2pharmacology
739,TNF,TNFRSF1A,pharmacology,guide2pharmacology
740,TNF,TNFRSF1B,pharmacology,guide2pharmacology
741,TNFSF15,TNFRSF25,pharmacology,guide2pharmacology
742,TNFSF18,TNFRSF18,pharmacology,guide2pharmacology
743,TNFSF4,TNFRSF4,pharmacology,guide2pharmacology
744,TNFSF8,TNFRSF8,pharmacology,guide2pharmacology
745,TNFSF9,TNFRSF9,pharmacology,guide2pharmacology
746,TRH,TRHR,pharmacology,guide2pharmacology
747,NRG1,ERBB4,pharmacology,guide2pharmacology
748,NRG1,ERBB3,pharmacology,guide2pharmacology
749,NRG2,ERBB4,pharmacology,guide2pharmacology
750,NRG2,ERBB3,pharmacology,guide2pharmacology
751,NRG4,ERBB4,pharmacology,guide2pharmacology
752,NRG3,ERBB4,pharmacology,guide2pharmacology
753,BTC,EGFR,pharmacology,guide2pharmacology
754,BTC,ERBB4,pharmacology,guide2pharmacology
755,HBEGF,EGFR,pharmacology,guide2pharmacology
756,HBEGF,ERBB4,pharmacology,guide2pharmacology
757,EREG,EGFR,pharmacology,guide2pharmacology
758,EREG,ERBB4,pharmacology,guide2pharmacology
759,EPGN,EGFR,pharmacology,guide2pharmacology
760,EGF,EGFR,pharmacology,guide2pharmacology
761,TGFA,EGFR,pharmacology,guide2pharmacology
762,AREG,EGFR,pharmacology,guide2pharmacology
763,CRH,CRHR2,pharmacology,guide2pharmacology
764,CRH,CRHR1,pharmacology,guide2pharmacology
765,CRH,MC2R,pharmacology,guide2pharmacology
766,UCN2,CRHR2,pharmacology,guide2pharmacology
767,UCN2,CRHR1,pharmacology,guide2pharmacology
768,UCN,CRHR2,pharmacology,guide2pharmacology
769,UCN,CRHR1,pharmacology,guide2pharmacology
770,UCN3,CRHR2,pharmacology,guide2pharmacology
771,PENK,OPRD1,pharmacology,guide2pharmacology
772,PENK,OPRM1,pharmacology,guide2pharmacology
773,PENK,OPRK1,pharmacology,guide2pharmacology
774,PENK,MRGPRX1,pharmacology,guide2pharmacology
775,PDYN,OPRD1,pharmacology,guide2pharmacology
776,PDYN,OPRM1,pharmacology,guide2pharmacology
777,PDYN,OPRK1,pharmacology,guide2pharmacology
778,POMC,MC2R,pharmacology,guide2pharmacology
779,POMC,MC1R,pharmacology,guide2pharmacology
780,POMC,MC4R,pharmacology,guide2pharmacology
781,POMC,MC5R,pharmacology,guide2pharmacology
782,POMC,MC3R,pharmacology,guide2pharmacology
783,POMC,OPRD1,pharmacology,guide2pharmacology
784,POMC,OPRM1,pharmacology,guide2pharmacology
785,POMC,OPRK1,pharmacology,guide2pharmacology
786,ASIP,MC1R,pharmacology,guide2pharmacology
787,ASIP,MC4R,pharmacology,guide2pharmacology
788,ASIP,MC5R,pharmacology,guide2pharmacology
789,ASIP,MC3R,pharmacology,guide2pharmacology
790,AGRP,MC4R,pharmacology,guide2pharmacology
791,AGRP,MC5R,pharmacology,guide2pharmacology
792,AGRP,MC3R,pharmacology,guide2pharmacology
793,UTS2B,UTS2R,pharmacology,guide2pharmacology
794,UTS2,UTS2R,pharmacology,guide2pharmacology
795,VEGFB,FLT1,pharmacology,guide2pharmacology
796,VEGFA,FLT1,pharmacology,guide2pharmacology
797,VEGFA,KDR,pharmacology,guide2pharmacology
798,PDGFC,KDR,pharmacology,guide2pharmacology
799,PDGFC,FLT4,pharmacology,guide2pharmacology
800,VEGFC,KDR,pharmacology,guide2pharmacology
801,VEGFC,FLT4,pharmacology,guide2pharmacology
802,SCT,SCTR,pharmacology,guide2pharmacology
803,SCT,ADCYAP1R1,pharmacology,guide2pharmacology
804,SCT,VIPR2,pharmacology,guide2pharmacology
805,SCT,VIPR1,pharmacology,guide2pharmacology
806,VIP,SCTR,pharmacology,guide2pharmacology
807,VIP,ADCYAP1R1,pharmacology,guide2pharmacology
808,VIP,VIPR2,pharmacology,guide2pharmacology
809,VIP,VIPR1,pharmacology,guide2pharmacology
810,ADCYAP1,ADCYAP1R1,pharmacology,guide2pharmacology
811,ADCYAP1,VIPR2,pharmacology,guide2pharmacology
812,ADCYAP1,VIPR1,pharmacology,guide2pharmacology
813,GHRH,VIPR1,pharmacology,guide2pharmacology
814,WNT4,FZD6,pharmacology,guide2pharmacology
815,WNT5A,FZD6,pharmacology,guide2pharmacology
816,WNT3A,FZD6,pharmacology,guide2pharmacology
817,A2M,LRP1,ramilowski_known,ramilowski
818,AANAT,MTNR1A,ramilowski_known,ramilowski
819,AANAT,MTNR1B,ramilowski_known,ramilowski
820,ADAM12,ITGA9,ramilowski_known,ramilowski
821,ADAM12,ITGB1,ramilowski_known,ramilowski
822,ADAM12,SDC4,ramilowski_known,ramilowski
823,ADAM15,ITGA5,ramilowski_known,ramilowski
824,ADAM15,ITGA9,ramilowski_known,ramilowski
825,ADAM15,ITGB1,ramilowski_known,ramilowski
826,ADAM15,ITGB3,ramilowski_known,ramilowski
827,ADAM17,ITGA5,ramilowski_known,ramilowski
828,ADAM17,ITGB1,ramilowski_known,ramilowski
829,ADAM23,ITGA5,ramilowski_known,ramilowski
830,ADAM23,ITGB3,ramilowski_known,ramilowski
831,ADAM2,ITGA6,ramilowski_known,ramilowski
832,ADAM2,ITGB1,ramilowski_known,ramilowski
833,ADAM9,ITGA6,ramilowski_known,ramilowski
834,ADAM9,ITGAV,ramilowski_known,ramilowski
835,ADAM9,ITGB1,ramilowski_known,ramilowski
836,ADAM9,ITGB5,ramilowski_known,ramilowski
837,ADCYAP1,ADCYAP1R1,ramilowski_known,ramilowski
838,ADCYAP1,VIPR1,ramilowski_known,ramilowski
839,ADCYAP1,VIPR2,ramilowski_known,ramilowski
840,ADIPOQ,ADIPOR1,ramilowski_known,ramilowski
841,ADIPOQ,ADIPOR2,ramilowski_known,ramilowski
842,ADM2,CALCR,ramilowski_known,ramilowski
843,ADM2,CALCRL,ramilowski_known,ramilowski
844,ADM2,RAMP1,ramilowski_known,ramilowski
845,ADM,CALCR,ramilowski_known,ramilowski
846,ADM,CALCRL,ramilowski_known,ramilowski
847,ADM,GPR182,ramilowski_known,ramilowski
848,ADM,MRGPRX2,ramilowski_known,ramilowski
849,ADM,RAMP2,ramilowski_known,ramilowski
850,AGRN,MUSK,ramilowski_known,ramilowski
851,AGRP,MC3R,ramilowski_known,ramilowski
852,AGRP,MC4R,ramilowski_known,ramilowski
853,AGRP,MC5R,ramilowski_known,ramilowski
854,AGT,AGTR1,ramilowski_known,ramilowski
855,AGT,AGTR2,ramilowski_known,ramilowski
856,AGT,LRP2,ramilowski_known,ramilowski
857,AGT,MAS1,ramilowski_known,ramilowski
858,ALOX5AP,ALOX5,ramilowski_known,ramilowski
859,AMH,AMHR2,ramilowski_known,ramilowski
860,ANGPT1,TEK,ramilowski_known,ramilowski
861,ANGPT1,TIE1,ramilowski_known,ramilowski
862,ANGPT2,TEK,ramilowski_known,ramilowski
863,ANGPT4,TEK,ramilowski_known,ramilowski
864,ANGPTL1,TEK,ramilowski_known,ramilowski
865,ANXA1,FPR1,ramilowski_known,ramilowski
866,ANXA1,FPR2,ramilowski_known,ramilowski
867,ANXA1,FPR3,ramilowski_known,ramilowski
868,APLN,APLNR,ramilowski_known,ramilowski
869,APOB,LDLR,ramilowski_known,ramilowski
870,APOE,LDLR,ramilowski_known,ramilowski
871,APOE,LRP5,ramilowski_known,ramilowski
872,APOE,LRP8,ramilowski_known,ramilowski
873,APOE,SORL1,ramilowski_known,ramilowski
874,APOE,VLDLR,ramilowski_known,ramilowski
875,APP,FPR2,ramilowski_known,ramilowski
876,AREG,EGFR,ramilowski_known,ramilowski
877,ARF1,PLD2,ramilowski_known,ramilowski
878,ARTN,GFRA3,ramilowski_known,ramilowski
879,ARTN,RET,ramilowski_known,ramilowski
880,ASIP,ATRN,ramilowski_known,ramilowski
881,ASIP,MC1R,ramilowski_known,ramilowski
882,ASIP,MGRN1,ramilowski_known,ramilowski
883,AVP,AVPR1A,ramilowski_known,ramilowski
884,AVP,AVPR1B,ramilowski_known,ramilowski
885,AVP,AVPR2,ramilowski_known,ramilowski
886,AVP,OXTR,ramilowski_known,ramilowski
887,BDNF,NGFR,ramilowski_known,ramilowski
888,BDNF,NTRK2,ramilowski_known,ramilowski
889,BMP10,ACVR1,ramilowski_known,ramilowski
890,BMP10,ACVR2A,ramilowski_known,ramilowski
891,BMP10,ACVR2B,ramilowski_known,ramilowski
892,BMP10,ACVRL1,ramilowski_known,ramilowski
893,BMP10,BMPR1A,ramilowski_known,ramilowski
894,BMP10,BMPR1B,ramilowski_known,ramilowski
895,BMP10,BMPR2,ramilowski_known,ramilowski
896,BMP15,ACVR1,ramilowski_known,ramilowski
897,BMP15,ACVR2A,ramilowski_known,ramilowski
898,BMP15,ACVR2B,ramilowski_known,ramilowski
899,BMP15,BMPR1A,ramilowski_known,ramilowski
900,BMP15,BMPR1B,ramilowski_known,ramilowski
901,BMP15,BMPR2,ramilowski_known,ramilowski
902,BMP2,ACVR1,ramilowski_known,ramilowski
903,BMP2,ACVR2A,ramilowski_known,ramilowski
904,BMP2,ACVR2B,ramilowski_known,ramilowski
905,BMP2,BMPR1A,ramilowski_known,ramilowski
906,BMP2,BMPR1B,ramilowski_known,ramilowski
907,BMP2,BMPR2,ramilowski_known,ramilowski
908,BMP3,ACVR1,ramilowski_known,ramilowski
909,BMP3,ACVR2A,ramilowski_known,ramilowski
910,BMP3,ACVR2B,ramilowski_known,ramilowski
911,BMP3,BMPR1A,ramilowski_known,ramilowski
912,BMP3,BMPR1B,ramilowski_known,ramilowski
913,BMP3,BMPR2,ramilowski_known,ramilowski
914,BMP4,ACVR1,ramilowski_known,ramilowski
915,BMP4,ACVR2A,ramilowski_known,ramilowski
916,BMP4,ACVR2B,ramilowski_known,ramilowski
917,BMP4,BMPR1A,ramilowski_known,ramilowski
918,BMP4,BMPR1B,ramilowski_known,ramilowski
919,BMP4,BMPR2,ramilowski_known,ramilowski
920,BMP5,ACVR1,ramilowski_known,ramilowski
921,BMP5,ACVR2A,ramilowski_known,ramilowski
922,BMP5,ACVR2B,ramilowski_known,ramilowski
923,BMP5,BMPR1A,ramilowski_known,ramilowski
924,BMP5,BMPR1B,ramilowski_known,ramilowski
925,BMP5,BMPR2,ramilowski_known,ramilowski
926,BMP6,ACVR1,ramilowski_known,ramilowski
927,BMP6,ACVR2A,ramilowski_known,ramilowski
928,BMP6,ACVR2B,ramilowski_known,ramilowski
929,BMP6,BMPR1A,ramilowski_known,ramilowski
930,BMP6,BMPR1B,ramilowski_known,ramilowski
931,BMP6,BMPR2,ramilowski_known,ramilowski
932,BMP7,ACVR1,ramilowski_known,ramilowski
933,BMP7,ACVR2A,ramilowski_known,ramilowski
934,BMP7,ACVR2B,ramilowski_known,ramilowski
935,BMP7,BMPR1A,ramilowski_known,ramilowski
936,BMP7,BMPR1B,ramilowski_known,ramilowski
937,BMP7,BMPR2,ramilowski_known,ramilowski
938,BMP8B,ACVR1,ramilowski_known,ramilowski
939,BMP8B,ACVR2A,ramilowski_known,ramilowski
940,BMP8B,ACVR2B,ramilowski_known,ramilowski
941,BMP8B,BMPR1A,ramilowski_known,ramilowski
942,BMP8B,BMPR1B,ramilowski_known,ramilowski
943,BMP8B,BMPR2,ramilowski_known,ramilowski
944,BTC,EGFR,ramilowski_known,ramilowski
945,BTC,ERBB3,ramilowski_known,ramilowski
946,BTC,ERBB4,ramilowski_known,ramilowski
947,BTLA,TNFRSF14,ramilowski_known,ramilowski
948,C3,C3AR1,ramilowski_known,ramilowski
949,C3,ITGAX,ramilowski_known,ramilowski
950,C3,ITGB2,ramilowski_known,ramilowski
951,C3,LRP1,ramilowski_known,ramilowski
952,C5,C5AR1,ramilowski_known,ramilowski
953,C5,C5AR2,ramilowski_known,ramilowski
954,CALCA,CALCR,ramilowski_known,ramilowski
955,CALCA,CALCRL,ramilowski_known,ramilowski
956,CALCA,RAMP1,ramilowski_known,ramilowski
957,CALCB,CALCR,ramilowski_known,ramilowski
958,CALCB,CALCRL,ramilowski_known,ramilowski
959,CALCB,RAMP1,ramilowski_known,ramilowski
960,CALM1,MYLK,ramilowski_known,ramilowski
961,CALM1,MYLK2,ramilowski_known,ramilowski
962,CALM1,PDE1A,ramilowski_known,ramilowski
963,CALM1,PDE1B,ramilowski_known,ramilowski
964,CALM1,PDE1C,ramilowski_known,ramilowski
965,CALM2,MYLK,ramilowski_known,ramilowski
966,CALM2,MYLK2,ramilowski_known,ramilowski
967,CALM2,PDE1A,ramilowski_known,ramilowski
968,CALM2,PDE1B,ramilowski_known,ramilowski
969,CALM2,PDE1C,ramilowski_known,ramilowski
970,CALM3,MYLK,ramilowski_known,ramilowski
971,CALM3,MYLK2,ramilowski_known,ramilowski
972,CALM3,PDE1A,ramilowski_known,ramilowski
973,CALM3,PDE1B,ramilowski_known,ramilowski
974,CALM3,PDE1C,ramilowski_known,ramilowski
975,CALR,SCARF1,ramilowski_known,ramilowski
976,CAMP,FPR2,ramilowski_known,ramilowski
977,CCK,CCKAR,ramilowski_known,ramilowski
978,CCK,CCKBR,ramilowski_known,ramilowski
979,CCL11,ACKR2,ramilowski_known,ramilowski
980,CCL11,CCR2,ramilowski_known,ramilowski
981,CCL11,CCR3,ramilowski_known,ramilowski
982,CCL11,CCR5,ramilowski_known,ramilowski
983,CCL11,CXCR3,ramilowski_known,ramilowski
984,CCL13,ACKR2,ramilowski_known,ramilowski
985,CCL13,CCR1,ramilowski_known,ramilowski
986,CCL13,CCR2,ramilowski_known,ramilowski
987,CCL13,CCR3,ramilowski_known,ramilowski
988,CCL13,CCR5,ramilowski_known,ramilowski
989,CCL13,CXCR3,ramilowski_known,ramilowski
990,CCL14,ACKR2,ramilowski_known,ramilowski
991,CCL14,CCR1,ramilowski_known,ramilowski
992,CCL14,CCR5,ramilowski_known,ramilowski
993,CCL15,CCR1,ramilowski_known,ramilowski
994,CCL15,CCR3,ramilowski_known,ramilowski
995,CCL16,CCR1,ramilowski_known,ramilowski
996,CCL16,CCR2,ramilowski_known,ramilowski
997,CCL16,CCR5,ramilowski_known,ramilowski
998,CCL16,HRH4,ramilowski_known,ramilowski
999,CCL17,CCR4,ramilowski_known,ramilowski
1000,CCL17,CCR8,ramilowski_known,ramilowski
1001,CCL19,ACKR4,ramilowski_known,ramilowski
1002,CCL19,CCR7,ramilowski_known,ramilowski
1003,CCL19,CCRL2,ramilowski_known,ramilowski
1004,CCL19,CXCR3,ramilowski_known,ramilowski
1005,CCL1,CCR8,ramilowski_known,ramilowski
1006,CCL20,CCR6,ramilowski_known,ramilowski
1007,CCL20,CXCR3,ramilowski_known,ramilowski
1008,CCL21,ACKR4,ramilowski_known,ramilowski
1009,CCL21,CCR7,ramilowski_known,ramilowski
1010,CCL21,CXCR3,ramilowski_known,ramilowski
1011,CCL22,CCR4,ramilowski_known,ramilowski
1012,CCL23,CCR1,ramilowski_known,ramilowski
1013,CCL24,CCR2,ramilowski_known,ramilowski
1014,CCL24,CCR3,ramilowski_known,ramilowski
1015,CCL25,ACKR4,ramilowski_known,ramilowski
1016,CCL25,CCR9,ramilowski_known,ramilowski
1017,CCL26,CCR2,ramilowski_known,ramilowski
1018,CCL26,CCR3,ramilowski_known,ramilowski
1019,CCL27,CCR10,ramilowski_known,ramilowski
1020,CCL28,CCR10,ramilowski_known,ramilowski
1021,CCL28,CCR3,ramilowski_known,ramilowski
1022,CCL2,ACKR2,ramilowski_known,ramilowski
1023,CCL2,CCR1,ramilowski_known,ramilowski
1024,CCL2,CCR2,ramilowski_known,ramilowski
1025,CCL2,CCR3,ramilowski_known,ramilowski
1026,CCL2,CCR4,ramilowski_known,ramilowski
1027,CCL2,CCR5,ramilowski_known,ramilowski
1028,CCL3,CCR1,ramilowski_known,ramilowski
1029,CCL3,CCR5,ramilowski_known,ramilowski
1030,CCL4,ACKR2,ramilowski_known,ramilowski
1031,CCL4,CCR1,ramilowski_known,ramilowski
1032,CCL4,CCR5,ramilowski_known,ramilowski
1033,CCL4,CCR8,ramilowski_known,ramilowski
1034,CCL5,ACKR2,ramilowski_known,ramilowski
1035,CCL5,CCR1,ramilowski_known,ramilowski
1036,CCL5,CCR3,ramilowski_known,ramilowski
1037,CCL5,CCR4,ramilowski_known,ramilowski
1038,CCL5,CCR5,ramilowski_known,ramilowski
1039,CCL5,CXCR3,ramilowski_known,ramilowski
1040,CCL5,GPR75,ramilowski_known,ramilowski
1041,CCL7,ACKR2,ramilowski_known,ramilowski
1042,CCL7,CCR1,ramilowski_known,ramilowski
1043,CCL7,CCR2,ramilowski_known,ramilowski
1044,CCL7,CCR3,ramilowski_known,ramilowski
1045,CCL7,CCR5,ramilowski_known,ramilowski
1046,CCL7,CXCR3,ramilowski_known,ramilowski
1047,CCL8,ACKR2,ramilowski_known,ramilowski
1048,CCL8,CCR1,ramilowski_known,ramilowski
